,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
4,VGA.F,Gildan Activewear Inc.,13.30,-0.30,-2.21%,400,28,2.59B,19.56
5,4679.T,"TAYA Co.,Ltd.",530.00,-6.00,-1.12%,"1,200","4,493",2.648B,224.10
6,SKX.F,"Skylark Holdings Co., Ltd.",13.20,-0.10,-0.75%,150,0,2.634B,23.04
7,NKN.F,Nikon Corporation,7.05,0.00,0.00%,10,124,2.663B,7.07
8,FOOT.VI,"Foot Locker, Inc.",25.30,-0.78,-3.01%,0,35,2.549B,12.97
9,300100.SZ,"Ningbo Shuanglin Auto Parts Co.,Ltd.",5.78,+0.05,+0.87%,12.731M,7.326M,2.639B,N/A
10,TOY.TO,Spin Master Corp.,25.87,+0.35,+1.37%,"35,658","165,298",2.639B,45.47
11,TUIFY,TUI AG,2.2650,-0.0050,-0.22%,"2,744","45,800",2.694B,3.12
12,WPK.TO,Winpak Ltd.,40.48,-0.53,-1.29%,"7,777","83,598",2.631B,24.02
13,7217.T,"Tein, Inc.",507.00,-2.00,-0.39%,"1,500","2,817",2.633B,6.57
14,600448.SS,"Huafang Co., Ltd.",4.1800,+0.0200,+0.48%,20.878M,13.564M,2.633B,149.29
15,DANH.TA,Dan Hotels Ltd,"2,274.00",0.00,0.00%,67,"1,390",2.629B,"10,336.36"
16,002265.SZ,"Yunnan Xiyi Industry Co., Ltd.",8.25,+0.22,+2.74%,7.469M,2.874M,2.628B,N/A
17,002593.SZ,"Xiamen Sunrise Group Co., Ltd.",3.7400,+0.1100,+3.03%,17.837M,5.781M,2.622B,29.45
18,WOO.F,"Foot Locker, Inc.",24.77,-0.92,-3.58%,102,180,2.534B,12.70
19,2300.T,"Kyokuto Co., Ltd.",498.00,0.00,0.00%,"1,800","2,178",2.62B,11.65
20,JMTAUTOLTD.NS,JMT Auto Limited,5.20,-0.25,-4.59%,"31,267","286,280",2.706B,N/A
21,MTC.L,Mothercare plc,7.00,+0.36,+5.42%,"97,348","605,047",26.193M,N/A
22,1899.HK,Xingda International Holdings Limited,1.710,+0.040,+2.40%,1.116M,"753,880",2.618B,8.02
23,DJDA.F,D'Ieteren SA,49.20,-0.05,-0.10%,282,9,2.651B,41.69
24,TCPLPACK.NS,TCPL Packaging Limited,287.65,+5.30,+1.88%,"29,238","5,526",2.616B,7.17
25,JTEKY,JTEKT Corporation,23.13,0.00,0.00%,148,347,2.635B,7.27
26,8467.TW,Bonny Worldwide Limited,52.80,+0.60,+1.15%,"5,000","16,970",2.615B,15.39
27,2789.T,"Karula Co.,Ltd.",435.00,+5.00,+1.16%,"1,400","2,765",2.613B,N/A
28,SCOOTER.BO,Scooters India Limited,29.90,+1.40,+4.91%,"3,720","2,242",2.609B,N/A
29,HIL.JO,HomeChoice International plc,"2,500.00",+345.00,+16.01%,200,615,2.609B,583.16
30,200613.SZ,"Hainan Dadonghai Tourism Centre (Holdings) Co., Ltd.",2.7500,-0.1100,-3.85%,"564,000","139,541",2.626B,N/A
31,002427.SZ,"Zhejiang Unifull Industrial Fibre Co., Ltd.",5.95,-0.07,-1.16%,3.07M,1.091M,2.606B,N/A
32,SGR.AX,The Star Entertainment Group Limited,2.8400,-0.0400,-1.39%,3.805M,6.276M,2.605B,20.73
33,MEY.F,Meritage Homes Corporation,70.50,+3.50,+5.22%,30,1,2.694B,9.28
34,7682.T,"Hamayuu Co.,Ltd.","2,425.00",+37.00,+1.55%,"7,300","6,495",2.6B,144.02
35,JUMSY,Jumbo S.A.,17.55,0.00,0.00%,149,426,2.625B,13.56
36,YUEIY,Yue Yuen Industrial (Holdings) Limited,8.03,0.00,0.00%,4,"1,756",2.562B,15.45
37,000980.SZ,"Zotye Automobile Co., Ltd",1.2800,-0.0100,-0.78%,44.72M,26.224M,2.595B,N/A
38,IRC.BK,Inoue Rubber (Thailand) Public Company Limited,13.50,0.00,0.00%,"1,900","44,606",2.595B,13.17
39,603021.SS,"Shandong Huapeng Glass Co.,Ltd.",8.11,+0.18,+2.27%,12.394M,5.369M,2.595B,N/A
40,KBH.F,KB Home,26.40,+0.20,+0.76%,5,22,2.543B,8.17
41,TCPLPACK.BO,TCPL Packaging Limited,284.55,+2.40,+0.85%,"2,357",478,2.589B,7.09
42,002306.SZ,"Cloud Live Technology Group Co.,Ltd.",3.0800,-0.0300,-0.96%,4.913M,4.435M,2.587B,N/A
43,002348.SZ,"Goldlok Holdings(Guangdong) Co.,Ltd.",2.7200,+0.0400,+1.49%,22.327M,12.834M,2.576B,N/A
44,1270.HK,Langham Hospitality Investments Limited,1.200,0.000,0.00%,"123,155","716,172",2.575B,2.18
45,MX7A.F,Melco International Development Limited,1.6900,-0.0400,-2.31%,"1,120",17,2.623B,31.30
46,7577.T,"HAPiNS Co.,Ltd.",174.00,+2.00,+1.16%,"8,900","43,551",2.572B,4.16
47,AKSA.IS,Aksa Akrilik Kimya Sanayii A.S.,7.97,+0.52,+6.98%,25.001M,2.77M,2.571B,9.27
48,4557.TW,Yusin Holding Corp.,64.50,-0.50,-0.77%,"13,000","38,157",2.568B,11.66
49,002780.SZ,"Beijing Sanfo Outdoor Products Co., Ltd",17.63,+0.16,+0.92%,6.681M,4.351M,2.566B,N/A
50,603009.SS,"Shanghai Beite Technology Co., Ltd.",7.14,+0.26,+3.78%,38.6M,7.101M,2.563B,N/A
51,MANU,Manchester United plc,15.56,-0.41,-2.60%,"37,853","189,530",2.562B,N/A
52,ZVEZ.ME,Public Joint Stock Company Zvezda,4.5400,+0.0100,+0.22%,"36,000","132,324",2.552B,N/A
53,3224.T,"General Oyster, Inc.",897.00,+2.00,+0.22%,400,"2,740",2.549B,N/A
54,TSC.BK,Thai Steel Cable Public Company Limited,9.80,0.00,0.00%,200,"1,659",2.546B,14.35
55,002173.SZ,"Innovation Medical Management Co., Ltd.",5.59,+0.10,+1.82%,8.939M,3.236M,2.543B,N/A
56,BKBR3.SA,BK Brasil Operacao e Assessoria a Restaurantes S.A.,11.16,-0.06,-0.53%,"525,700",1.998M,2.532B,N/A
57,VARDHACRLC.NS,Vardhman Acrylics Limited,31.50,+0.60,+1.94%,"34,975","22,427",2.531B,5.47
58,LGIH,"LGI Homes, Inc.",100.99,+3.32,+3.39%,"254,522","419,367",2.532B,12.72
59,300819.SZ,"Jiangsu Jujie Microfiber Technology Group Co., Ltd.",25.42,+0.02,+0.08%,3.5M,3.465M,2.529B,35.65
60,PMV.AX,Premier Investments Limited,15.93,-0.73,-4.38%,"558,044","364,757",2.525B,21.53
61,7847.T,"Graphite Design, Inc.",390.00,+10.00,+2.63%,"1,700","4,953",2.522B,4.12
62,UCALFUEL.BO,Ucal Fuel Systems Limited,114.00,+1.05,+0.93%,"12,511","7,418",2.521B,10.32
63,IRC-R.BK,Inoue Rubber (Thailand) Public Company Limited,13.50,0.00,0.00%,"1,900",73,2.52B,13.17
64,UCALFUEL.NS,Ucal Fuel Systems Limited,113.80,+0.45,+0.40%,"51,074","71,647",2.508B,10.30
65,HCI.JO,Hosken Consolidated Investments Limited,"3,050.00",-100.00,-3.17%,"32,747","174,839",2.518B,N/A
66,NGK.F,"NGK Spark Plug Co., Ltd.",12.00,-0.10,-0.83%,77,1,2.503B,6.00
67,PP1.F,"Papa John's International, Inc.",76.00,+1.00,+1.33%,60,12,2.483B,"2,303.03"
68,9927.T,"Watt Mann Co., Ltd.","2,295.00",+69.00,+3.10%,"5,000","7,635",2.51B,9.80
69,TSC-R.BK,Thai Steel Cable Public Company Limited,9.80,0.00,0.00%,200,15,2.508B,14.35
70,1459.TW,"Lan Fa Textile Co.,Ltd.",7.89,-0.16,-1.99%,"161,000","366,879",2.505B,N/A
71,000613.SZ,"Hainan Dadonghai Tourism Centre (Holdings) Co., Ltd.",8.23,+0.04,+0.49%,25.806M,19.837M,2.503B,N/A
72,FPI.BK,Fortune Parts Industry Public Company Limited,1.7000,-0.0500,-2.86%,"952,000","265,104",2.504B,13.60
73,002715.SZ,"Huaiji Dengyun Auto-parts (Holding) Co.,Ltd.",27.21,+0.21,+0.78%,1.26M,1.084M,2.503B,254.30
74,GOLF,Acushnet Holdings Corp.,33.74,0.00,0.00%,"53,763","508,132",2.506B,26.76
75,3352.T,"Buffalo Co.,Ltd.","1,110.00",-1.00,-0.09%,"1,200","3,071",2.499B,7.76
76,8181.T,"Totenko Co., Ltd.",973.00,-11.00,-1.12%,"2,000","1,579",2.499B,N/A
77,UDAYJEW.BO,Uday Jewellery Industries Limited,113.20,+16.95,+17.61%,"9,322","2,239",2.493B,54.37
78,300178.SZ,Tempus Global Business Service Group Holding Ltd.,4.0300,+0.2000,+5.22%,136.534M,26.409M,2.485B,N/A
79,601007.SS,"Jinling Hotel Corporation, Ltd.",8.28,+0.29,+3.63%,8.64M,1.651M,2.484B,57.10
80,7676.T,"Goodspeed. Co., Ltd.",829.00,+44.00,+5.61%,"16,400","21,857",2.484B,N/A
81,000721.SZ,"Xi'an Catering Co., Ltd.",4.9700,+0.0300,+0.61%,49.79M,38.722M,2.48B,N/A
82,4010.SR,Dur Hospitality Company,24.80,-0.04,-0.16%,"335,354","444,828",2.48B,45.59
83,603767.SS,"Zhejiang Zomax Transmission Co., Ltd.",8.10,0.00,0.00%,9.448M,3.756M,2.479B,37.50
84,L4L.JO,Long4life Limited,310.00,-4.00,-1.27%,"117,597",1.516M,2.474B,731.13
85,000678.SZ,"Xiangyang Automobile Bearing Co., Ltd.",5.37,+0.20,+3.87%,11.876M,4.652M,2.468B,N/A
86,TRIP,"TripAdvisor, Inc.",18.38,-0.12,-0.65%,"618,263",4.207M,2.466B,30.74
87,7923.T,Toin Corporation,489.00,-1.00,-0.20%,300,"1,000",2.461B,32.82
88,002502.SZ,"Huawei Culture Co.,Ltd.",2.8600,+0.0100,+0.35%,7.356M,11.626M,2.459B,N/A
89,603199.SS,"Anhui Jiuhuashan Tourism Development Co., Ltd.",22.18,+0.22,+1.00%,1.389M,"732,303",2.455B,47.80
90,KORDS.IS,Kordsa Teknik Tekstil A.S.,12.60,-0.26,-2.02%,2.05M,2.286M,2.451B,8.02
91,0DI.F,LCI Industries,97.50,-1.00,-1.02%,5,2,2.436B,17.48
92,603319.SS,"Hunan Oil Pump Co., Ltd.",23.33,+0.28,+1.21%,4.81M,1.92M,2.447B,25.33
93,HRB.F,"H&R Block, Inc.",12.40,-0.20,-1.59%,9,76,2.363B,N/A
94,9695.T,"The Kamogawa Grand Hotel, Ltd.",273.00,-16.00,-5.54%,"25,100","3,806",2.441B,N/A
95,1468.TW,Chang-Ho Fibre Corporation,15.20,0.00,0.00%,"40,000","36,931",2.438B,39.28
96,TU0.F,Thule Group AB (publ),23.44,+0.82,+3.63%,1,153,2.463B,28.52
97,WYND,"Wyndham Destinations, Inc.",28.62,-0.34,-1.17%,"252,680",1.494M,2.437B,8.82
98,603226.SS,"Vohringer Home Technology Co., Ltd.",11.58,+0.15,+1.31%,4.39M,3.46M,2.436B,29.39
99,002005.SZ,"Elec-Tech International Co., Ltd.",1.3800,0.0000,0.00%,21.125M,12.444M,2.435B,12.21
0,HINDCOMPOS.NS,Hindustan Composites Limited,164.85,-2.65,-1.58%,"11,580","4,843",2.435B,23.25
1,LEVE3.SA,MAHLE Metal Leve S.A.,18.92,+0.03,+0.16%,"95,800","267,706",2.428B,11.22
2,HINDCOMPOS.BO,Hindustan Composites Limited,164.90,-2.90,-1.73%,"1,893",667,2.431B,23.26
3,GKE.F,"Hisense Home Appliances Group Co., Ltd.",1.0100,-0.0100,-0.98%,200,139,2.377B,6.27
4,7608.T,"SK Japan Co.,Ltd.",289.00,-1.00,-0.34%,"11,500","28,810",2.429B,4.59
5,OPUS.ST,Opus Group AB (publ),8.33,+0.08,+0.97%,"2,095","48,757",2.429B,85.00
6,300594.SZ,"Shandong Longertek Technology Co., LTD",27.31,+0.63,+2.36%,2.638M,1.018M,2.428B,31.21
7,2G0.F,Sushiro Global Holdings Ltd.,20.20,0.00,0.00%,23,3,2.411B,N/A
8,HGTX3.SA,Cia. Hering,15.05,-0.01,-0.07%,1.01M,1.546M,2.422B,14.33
9,TRU.BK,Thai Rung Union Car Public Company Limited,4.1000,+0.0200,+0.49%,"58,300","240,220",2.422B,11.17
10,SASTASUNDR.BO,Sastasundar Ventures Limited,76.00,-2.95,-3.74%,615,253,2.418B,N/A
11,CSC-R.BK,Crown Seal Public Company Limited,45.75,+0.50,+1.10%,"1,900",460,2.416B,7.10
12,CSC.BK,Crown Seal Public Company Limited,45.75,+0.50,+1.10%,"1,900","15,758",2.416B,7.10
13,002374.SZ,"Shandong Lipeng Co., Ltd.",2.7500,+0.0900,+3.38%,27.6M,5.059M,2.413B,N/A
14,600303.SS,"Liaoning SG Automotive Group Co., Ltd.",3.5700,+0.0300,+0.85%,18.203M,22.78M,2.412B,44.07
15,300680.SZ,"Wuxi Longsheng Technology Co., Ltd.",18.01,+0.56,+3.21%,14.385M,9.672M,2.409B,84.16
16,2T9A.F,Trainline Plc,4.9020,+0.0080,+0.16%,"2,000",67,2.379B,N/A
17,8442.TW,WW Holding Inc.,40.10,0.00,0.00%,"8,000","32,965",2.406B,8.47
18,ORA.AX,Orora Limited,2.4900,-0.0200,-0.80%,4.549M,4.818M,2.404B,16.71
19,TUI2.SG,TUI AG,1.9448,-0.1227,-5.93%,100,"10,929",2.245B,N/A
20,002682.SZ,"Longzhou Group Co., Ltd.",4.2700,+0.0500,+1.18%,8.861M,5.441M,2.401B,24.54
21,9969.T,"Shokubun Co., Ltd",250.00,-2.00,-0.79%,"74,600","672,962",2.401B,26.68
22,LNR.TO,Linamar Corporation,36.96,-0.60,-1.60%,"18,869","198,924",2.401B,6.42
23,JWN,"Nordstrom, Inc.",15.27,+0.03,+0.23%,2.214M,8.798M,2.399B,N/A
24,002862.SZ,"Shifeng Cultural Development Co., Ltd.",19.94,-0.31,-1.53%,5.836M,1.898M,2.393B,474.76
25,MDC,"M.D.C. Holdings, Inc.",37.93,+1.39,+3.80%,"214,061","612,375",2.392B,10.46
26,TUI1.DE,TUI AG,4.0570,-0.0490,-1.19%,2.256M,6.361M,2.358B,N/A
27,GOOS,Canada Goose Holdings Inc.,21.74,-0.30,-1.36%,"267,667",1.455M,2.406B,31.83
28,GOLDIAM.NS,Goldiam International Limited,107.60,-0.60,-0.55%,"23,260","60,813",2.389B,5.45
29,BRFL.NS,Bombay Rayon Fashions Limited,7.50,-0.35,-4.46%,"25,123","113,945",2.381B,N/A
30,SOS.L,Sosandar Plc,12.38,+0.63,+5.35%,1.643M,1.022M,23.801M,N/A
31,300585.SZ,"NanJing AoLian AE&EA Co.,Ltd",14.87,+0.10,+0.68%,4.97M,2.371M,2.379B,121.89
32,GOLDIAM.BO,Goldiam International Limited,107.25,-1.10,-1.02%,"6,805","6,265",2.378B,5.44
33,300176.SZ,"GuangDong PaiSheng Intelligent Technology Co.,Ltd",6.14,+0.04,+0.66%,10.015M,5.082M,2.378B,N/A
34,TUI1.F,TUI AG,4.0650,-0.0860,-2.07%,"32,177","260,669",2.337B,N/A
35,0825.HK,New World Department Store China Limited,1.410,0.000,0.00%,"690,000",1.202M,2.377B,70.50
36,8139.T,Nagahori Corporation,155.00,-4.00,-2.52%,"50,300","30,329",2.377B,N/A
37,1005.HK,Matrix Holdings Limited,3.140,+0.140,+4.67%,"16,000","5,630",2.374B,16.53
38,SASTASUNDR.NS,Sastasundar Ventures Limited,73.30,-4.10,-5.30%,"2,830","2,413",2.378B,N/A
39,BRFL.BO,Bombay Rayon Fashions Limited,7.56,-0.39,-4.91%,"4,785","37,845",2.37B,N/A
40,TGO.JO,Tsogo Sun Hotels Limited,223.00,-2.00,-0.89%,"25,034","645,460",2.366B,N/A
41,CBRL,"Cracker Barrel Old Country Store, Inc.",99.27,-3.78,-3.67%,"166,457","706,000",2.352B,319.20
42,MAKSF,Marks and Spencer Group plc,1.1800,0.0000,0.00%,120,"24,829",2.296B,49.17
43,MENONBE.BO,Menon Bearings Limited,42.05,-0.40,-0.94%,"11,988","10,938",2.356B,16.36
44,PPAP.BO,PPAP Automotive Limited,168.15,-6.60,-3.78%,"13,762","1,890",2.354B,12.93
45,5JB.F,Jumbo S.A.,16.90,+0.52,+3.17%,80,128,2.395B,10.13
46,002731.SZ,"Shenyang Cuihua Gold and Silver Jewelry Co., Ltd.",9.18,+0.25,+2.80%,32.884M,13.751M,2.352B,51.00
47,PPAP.NS,PPAP Automotive Limited,167.70,-7.00,-4.01%,"112,540","30,269",2.348B,12.90
48,9944.TW,"Shinih Enterprise Co., Ltd.",21.50,+0.30,+1.42%,"574,000",3.473M,2.346B,N/A
49,VID.MC,"Vidrala, S.A.",86.70,-0.20,-0.23%,"1,244","12,393",2.343B,16.45
50,MUF.F,Manchester United plc,14.10,-0.20,-1.40%,150,24,2.293B,N/A
51,MAKSY,Marks and Spencer Group plc,2.3500,+0.0350,+1.51%,213,"136,282",2.331B,48.96
52,YUE1.F,Yue Yuen Industrial (Holdings) Limited,1.4000,0.0000,0.00%,"1,367",295,2.265B,13.46
53,MAVI.IS,Mavi Giyim Sanayi ve Ticaret A.S.,47.14,-1.26,-2.60%,"713,071","691,887",2.341B,61.54
54,MENONBE.NS,Menon Bearings Limited,41.90,-0.35,-0.83%,"74,038","77,074",2.359B,16.30
55,2461.TW,K Laser Technology Inc.,15.55,+0.65,+4.36%,1.873M,"937,272",2.336B,N/A
56,MATAS.CO,Matas A/S,61.00,-0.20,-0.33%,"92,077","218,571",2.334B,12.30
57,VIR.F,"Vidrala, S.A.",85.10,-0.50,-0.58%,11,1,2.334B,16.15
58,002553.SZ,"Jiangsu Nanfang Bearing Co.,Ltd.",6.70,+0.20,+3.08%,12.839M,12.65M,2.332B,48.91
59,1760.HK,Intron Technology Holdings Limited,2.250,0.000,0.00%,"44,000","10,169",2.331B,N/A
60,600721.SS,"Xinjiang Baihuacun Co., Ltd.",5.82,+0.09,+1.57%,3.431M,2.779M,2.33B,215.56
61,LIBERTSHOE.BO,Liberty Shoes Limited,136.40,-2.30,-1.66%,"26,388","27,209",2.324B,21.56
62,300756.SZ,Golden Horse Technology Entertainment Corporation Limited,22.75,+0.09,+0.40%,1.343M,"514,492",2.32B,31.64
63,EYE,"National Vision Holdings, Inc.",28.89,-0.26,-0.89%,"158,310",1.164M,2.319B,92.89
64,LIBERTSHOE.NS,Liberty Shoes Limited,136.35,-2.30,-1.66%,"229,410","364,661",2.319B,21.55
65,6570.T,"KyOwa CORPORATION CO.,LTD.",389.00,+1.00,+0.26%,"13,800","47,614",2.318B,10.45
66,JAYUSH.BO,Jay Ushin Limited,599.60,-0.15,-0.03%,"2,530",963,2.317B,87.92
67,600854.SS,"Jiangsu chunlan refrigerating equipment stock co.,ltd.",4.4600,-0.0100,-0.22%,19.093M,8.045M,2.317B,87.45
68,LG1.F,"LGI Homes, Inc.",90.00,+6.00,+7.14%,10,15,2.32B,11.33
69,600232.SS,"Zhejiang Golden Eagle Co.,Ltd.",6.33,+0.05,+0.80%,5.81M,3.403M,2.309B,143.86
70,300622.SZ,"Doctorglasses Chain Co.,Ltd",13.50,+0.19,+1.43%,3.215M,1.746M,2.308B,50.94
71,5JB1.F,Jumbo S.A.,16.55,-0.25,-1.51%,90,0,2.286B,9.92
72,11T.F,"Toyoda Gosei Co., Ltd.",17.70,-0.40,-2.21%,89,53,2.305B,16.39
73,603085.SS,"Zhejiang Tiancheng Controls Co., Ltd.",7.92,+0.23,+2.99%,7.327M,5.176M,2.305B,N/A
74,AMAR3.SA,Marisa Lojas S.A.,8.81,-0.04,-0.45%,2.28M,8.162M,2.304B,N/A
75,THM.F,Taylor Morrison Home Corporation,17.50,+0.80,+4.79%,200,7,2.272B,11.32
76,603089.SS,"ADD Industry (Zhejiang) CO., LTD",11.00,+0.45,+4.27%,3.533M,1.892M,2.297B,46.41
77,CPRI,Capri Holdings Limited,15.33,-0.20,-1.29%,"618,370",5.229M,2.291B,N/A
78,6JK.F,JTEKT Corporation,6.50,-0.15,-2.26%,85,77,2.277B,6.13
79,7268.T,TATSUMI Corporation,382.00,+45.00,+13.35%,"155,100","41,342",2.29B,N/A
80,7800.T,"Amifa Co.,Ltd.",709.00,+2.00,+0.28%,"16,600","33,479",2.287B,11.18
81,CROX,"Crocs, Inc.",33.89,+0.11,+0.33%,"297,516",1.422M,2.283B,22.59
82,SFRGY,Salvatore Ferragamo S.p.A.,6.76,+0.01,+0.15%,152,"2,622",2.28B,19.54
83,2442.TW,"Jean Co.,Ltd",8.53,+0.08,+0.95%,1.693M,1.326M,2.279B,N/A
84,9439.T,M H Group Ltd.,201.00,-2.00,-0.99%,"3,200","8,851",2.278B,N/A
85,1361.HK,361 Degrees International Limited,1.100,+0.090,+8.91%,3.426M,1.235M,2.274B,4.71
86,600178.SS,"Harbin Dongan Auto Engine Co., Ltd.",4.9200,+0.0900,+1.86%,9.017M,5.899M,2.273B,289.41
87,TPQ.F,Tianneng Power International Limited,1.9600,-0.0600,-2.97%,"4,163","2,909",2.181B,11.95
88,HFT.BK,Hwa Fong Rubber (Thailand) Public Company Limited,3.4400,+0.0800,+2.38%,6.225M,2.911M,2.265B,6.25
89,300745.SZ,"Shinry Technologies Co., Ltd.",19.74,+0.37,+1.91%,1.988M,1.258M,2.26B,N/A
90,3174.T,"Happiness and D Co., Ltd.",911.00,+10.00,+1.11%,400,"1,826",2.256B,14.45
91,2788.T,"Apple International Co., Ltd.",163.00,+3.00,+1.88%,"44,000","98,840",2.256B,18.34
92,HFT-R.BK,Hwa Fong Rubber (Thailand) Public Company Limited,3.4400,+0.0800,+2.38%,6.225M,"127,274",2.263B,6.25
93,0052.HK,Fairwood Holdings Limited,17.340,+0.100,+0.58%,"239,598","278,360",2.246B,36.87
94,163.F,Acushnet Holdings Corp.,29.80,-0.20,-0.67%,330,11,2.201B,23.63
95,GRAND.BK,Grande Asset Hotels and Property Public Company Limited,0.6200,-0.0200,-3.12%,"266,100",3.644M,2.242B,N/A
96,SPTL.NS,Sintex Plastics Technology Limited,3.0000,-0.1500,-4.76%,"534,551",1.203M,2.242B,2.01
97,SINTEXPLAST.BO,Sintex Plastics Technology Limited,3.5500,-0.1800,-4.83%,"142,372",1.469M,2.24B,2.38
98,600421.SS,"Hubei Yangfan Holding Co., Ltd.",11.44,+0.44,+4.00%,"845,820","549,605",2.238B,602.11
99,CWH,"Camping World Holdings, Inc.",25.24,-0.22,-0.86%,"373,233",2.305M,2.227B,N/A
0,3515.T,Fuji Corporation,"2,399.00",0.00,0.00%,800,325,2.235B,N/A
1,002787.SZ,"Suzhou Hycan Holdings Co., Ltd.",7.18,+0.09,+1.27%,4.166M,2.131M,2.233B,35.20
2,1CY.F,China Yongda Automobiles Services Holdings Limited,1.1200,+0.0300,+2.75%,500,"2,029",2.146B,9.11
3,FOMEHOT.BO,Fomento Resorts and Hotels Limited,139.30,+2.95,+2.16%,"9,664",477,2.229B,21.45
4,CNV.PA,Cnova N.V.,3.4000,0.0000,0.00%,263,"1,152",2.224B,N/A
5,KHADIM.BO,Khadim India Limited,123.75,-2.60,-2.06%,"7,762","19,111",2.224B,N/A
6,KHADIM.NS,Khadim India Limited,121.80,-5.90,-4.62%,"60,477","221,821",2.166B,N/A
7,WD5.F,"Wyndham Destinations, Inc.",25.40,-0.20,-0.78%,20,34,2.163B,7.83
8,603335.SS,Guangdong Dcenti Auto-Parts Stock Limited Company,5.18,+0.17,+3.39%,16.18M,10.771M,2.218B,74.00
9,603038.SS,"Dongguan Huali Industries Co.,LTD.",12.04,+0.07,+0.58%,2.289M,"806,770",2.217B,25.45
10,300501.SZ,"Shanghai Haishun New Pharmaceutical Packaging Co.,Ltd.",14.12,+0.37,+2.69%,3.386M,1.298M,2.21B,34.69
11,002575.SZ,"Guangdong Qunxing Toys Joint-Stock Co., Ltd.",3.5700,+0.1500,+4.39%,11.871M,9.206M,2.209B,N/A
12,1452.TW,"Hong Yi Fiber Ind. Co., Ltd.",16.65,+0.05,+0.30%,"195,000","246,689",2.208B,17.15
13,603099.SS,"Changbai Mountain Tourism Co., Ltd.",8.28,+0.11,+1.35%,2.509M,1.396M,2.208B,31.01
14,108.F,"Sumitomo Rubber Industries, Ltd.",8.25,-0.15,-1.79%,55,5,2.199B,5.02
15,TRIP.MI,"TripAdvisor, Inc.",16.30,-0.38,-2.25%,942,"1,565",2.145B,27.26
16,T6A.F,"TripAdvisor, Inc.",16.28,-0.62,-3.64%,325,144,2.115B,27.23
17,TRIP.VI,"TripAdvisor, Inc.",16.37,-0.44,-2.63%,"2,044","2,022",2.137B,27.37
18,PGIL.BO,Pearl Global Industries Limited,101.50,-1.20,-1.17%,"7,663","1,747",2.199B,3.82
19,0617.HK,Paliburg Holdings Limited,1.970,+0.030,+1.55%,"12,125","71,799",2.196B,10.75
20,2404.T,TETSUJIN Inc.,283.00,+8.00,+2.91%,"60,100","314,871",2.195B,N/A
21,PGIL.NS,Pearl Global Industries Limited,101.40,-0.90,-0.88%,"12,026","9,403",2.205B,3.81
22,SYM.L,Symphony Environmental Technologies plc,12.88,-0.38,-2.83%,"103,845","462,324",21.891M,N/A
23,002098.SZ,"Fujian SBS Zipper Science&Technology Co., Ltd",6.11,+0.07,+1.16%,12.392M,3.544M,2.187B,41.85
24,603615.SS,"Chahua Modern Housewares Co., Ltd.",8.94,+0.09,+1.02%,3.249M,2.478M,2.187B,38.70
25,002105.SZ,HL Corp (Shenzhen),5.93,+0.28,+4.96%,10.536M,7.633M,2.185B,52.48
26,IMHDF,Isetan Mitsukoshi Holdings Ltd.,4.8000,0.0000,0.00%,"2,400",37,2.174B,N/A
27,600749.SS,"Tibet Tourism Co.,Ltd",9.60,+0.07,+0.73%,4.092M,1.8M,2.179B,223.26
28,002762.SZ,"Jinfa Labi Maternity & Baby Articles Co., Ltd",6.15,+0.21,+3.54%,9.425M,5.727M,2.177B,68.33
29,OLD.F,"Cracker Barrel Old Country Store, Inc.",89.50,-4.50,-4.79%,40,3,2.055B,287.78
30,TY7.F,Toyota Boshoku Corporation,11.30,-0.40,-3.42%,3,8,2.16B,6.44
31,ASCCY,ASICS Corporation,11.66,0.00,0.00%,15,683,2.153B,47.39
32,600857.SS,"Ningbo Zhongbai Co., Ltd.",9.68,-0.01,-0.10%,1.804M,"978,979",2.171B,102.98
33,1GC.F,Canada Goose Holdings Inc.,19.47,-0.79,-3.90%,3,47,2.072B,N/A
34,002076.SZ,"Cnlight Co.,Ltd",2.8300,-0.0200,-0.70%,15.983M,17.527M,2.191B,N/A
35,6186.T,"Ichikura Co., Ltd.",394.00,-36.00,-8.37%,"109,800","19,692",2.158B,18.07
36,MA6.F,Marks and Spencer Group plc,1.0785,-0.0100,-0.92%,54,365,2.011B,44.94
37,8298.T,Family Inc.,385.00,-2.00,-0.52%,400,"1,035",2.158B,9.47
38,BKD.BK,Bangkok Dec-Con Public Company Limited,2.0000,+0.0200,+1.01%,"17,000","65,974",2.152B,39.22
39,BKD-R.BK,Bangkok Dec-Con Public Company Limited,2.0000,+0.0200,+1.01%,"17,000","1,419",2.163B,39.22
40,300591.SZ,"Guangdong Wanlima Industry Co.,Ltd.",6.89,+0.16,+2.38%,9.904M,9.062M,2.15B,N/A
41,MYPK3.SA,Iochpe-Maxion S.A.,14.09,+0.15,+1.08%,"462,800","777,275",2.147B,7.55
42,600148.SS,"Changchun Yidong Clutch CO.,LTD",15.17,+1.03,+7.28%,8.498M,4.739M,2.147B,91.94
43,6858.HK,Honma Golf Limited,3.540,+0.040,+1.14%,"254,500","507,242",2.144B,N/A
44,2309.HK,Birmingham Sports Holdings Limited,0.121,0.000,0.00%,"213,000",3.649M,2.143B,N/A
