,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
15,OZKGY.IS,Ozak Gayrimenkul Yatirim Ortakligi A.S.,4.5000,+0.0200,+0.45%,6.824M,11.098M,1.631B,3.96
16,BINNY.BO,Binny Limited,72.95,+0.40,+0.55%,488,"1,974",1.628B,N/A
17,HDIL.BO,Housing Development and Infrastructure Limited,3.4300,-0.1800,-4.99%,"204,050","410,842",1.626B,1.77
18,3688.HK,Top Spring International Holdings Limited,1.150,-0.030,-2.54%,"519,500","145,245",1.625B,N/A
19,BCNV.TA,Brack Capital Properties NV,"21,020.00",-740.00,-3.40%,"4,776","4,028",1.618B,"2,189.58"
20,SSTRT.BK,Sub Sri Thai Real Estate Investment Trust,5.40,-0.05,-0.92%,"19,800","13,967",1.618B,15.93
21,IVR-PC,Invesco Mortgage Capital Inc.,19.95,+0.17,+0.87%,"10,854","109,806",1.615B,N/A
22,AIF.TO,Altus Group Limited,40.28,-0.51,-1.25%,"11,335","110,900",1.616B,110.66
23,HGRE11.SA,CSHG Real Estate - Fundo de Investimento Imobiliario - FII,148.98,-1.34,-0.89%,"5,977","23,360",1.611B,6.53
24,JCK-R.BK,JCK International Public Company Limited,0.7600,0.0000,0.00%,"281,200","55,582",1.611B,N/A
25,KPG.NZ,Kiwi Property Group Limited,1.0250,-0.0150,-1.44%,"751,462",2.316M,1.608B,N/A
26,8PM.F,PennyMac Mortgage Investment Trust,15.20,-0.40,-2.56%,183,61,1.484B,N/A
27,FBBPF,FIBRA Prologis,1.8600,0.0000,0.00%,"6,347","8,146",1.594B,8.30
28,GNL-PA,"Global Net Lease, Inc.",24.56,+0.16,+0.66%,"4,126","18,434",1.595B,66.74
29,NQ9.F,Nexity SA,28.24,-0.96,-3.29%,11,43,1.525B,11.21
30,CTRE,"CareTrust REIT, Inc.",16.66,-0.35,-2.06%,"99,661","924,161",1.595B,32.41
31,FCPT,"Four Corners Property Trust, Inc.",22.46,-0.76,-3.27%,"92,349","832,774",1.579B,20.99
32,B2X.F,Brandywine Realty Trust,8.95,-0.60,-6.28%,50,27,1.447B,42.62
33,DIMRI.TA,Y.H. Dimri Construction & Development Ltd,"8,428.00",-416.00,-4.70%,"17,871","17,021",1.577B,"1,342.25"
34,PGRE,"Paramount Group, Inc.",7.13,-0.02,-0.28%,"405,886",1.979M,1.581B,N/A
35,40S.SI,Perennial Real Estate Holdings Limited,0.9450,0.0000,0.00%,"57,800",1.022M,1.57B,472.50
36,1895.HK,Xinyuan Property Management Service (Cayman) Ltd.,3.140,+0.020,+0.64%,8.306M,7.958M,1.57B,N/A
37,0542.HK,TFG International Group Limited,0.226,0.000,0.00%,3.654M,3.697M,1.57B,N/A
38,4827.F,"Business One Holdings, Inc.",378.00,+8.00,+2.16%,100,556,1.568B,3.69
39,SMU-UN.TO,Summit Industrial Income REIT,11.40,+0.01,+0.13%,"34,371","465,607",1.567B,7.93
40,BFS-PD,"Saul Centers, Inc.",23.03,+0.54,+2.40%,340,"7,702",1.567B,14.75
41,AU8U.SI,CapitaLand Retail China Trust,1.2900,0.0000,0.00%,2.176M,3.336M,1.566B,8.38
42,2278.HK,Hailan Holdings Limited,5.200,0.000,0.00%,"3,000","5,812",1.56B,N/A
43,NXI.PA,Nexity SA,28.38,-0.34,-1.18%,"35,942","138,504",1.558B,11.26
44,WRI.F,Washington Real Estate Investment Trust,18.80,-0.80,-4.08%,20,1,1.537B,3.93
45,8XC.F,Uniti Group Inc.,8.05,-0.20,-2.42%,300,26,1.561B,N/A
46,FVT.JO,Fairvest Property Holdings Limited,156.00,0.00,0.00%,2.122M,"684,034",1.554B,705.88
47,0271.HK,Asiasec Properties Limited,1.250,0.000,0.00%,"56,000","600,448",1.551B,26.77
48,IIA.VI,IMMOFINANZ AG,15.37,+0.23,+1.52%,"214,508","303,908",1.55B,5.95
49,AMAST-PREF.ST,Amasten Fastighets AB (publ),350.00,-1.00,-0.28%,"2,329","1,347",1.55B,328.33
50,CY6U.SI,Ascendas India Trust,1.3500,+0.0100,+0.75%,1.031M,2.418M,1.548B,6.00
51,AAT,"American Assets Trust, Inc.",25.50,-1.04,-3.92%,"45,848","427,053",1.532B,31.33
52,4CR1.F,Chimera Investment Corporation,7.85,-0.25,-3.09%,300,157,1.469B,N/A
53,0124.HK,Guangdong Land Holdings Limited,0.890,0.000,0.00%,728,"187,585",1.523B,4.47
54,0715.HK,China Oceanwide Holdings Limited,0.214,+0.010,+4.90%,"266,000",1.355M,3.455B,N/A
55,WIR-UN.TO,WPT Industrial Real Estate Investment Trust,18.25,+0.03,+0.16%,"16,926","129,215",1.525B,8.65
56,MTRE3.SA,Mitre Realty Empreendimentos e Participacoes S.A.,15.50,-0.29,-1.84%,"210,000","690,620",1.52B,38.46
57,4RH.F,"Ryman Hospitality Properties, Inc.",27.00,-1.40,-4.93%,50,42,1.452B,20.41
58,CARM.PA,Carmila S.A.,10.98,-0.04,-0.36%,"28,162","59,228",1.5B,13.90
59,CNN.L,Caledonian Trust PLC,127.50,+10.00,+8.51%,"4,039","2,000",15.025M,7.87
60,PEB,Pebblebrook Hotel Trust,11.53,-0.70,-5.72%,"696,803",3.242M,1.508B,12.68
61,BEI-UN.TO,Boardwalk Real Estate Investment Trust,29.20,+0.43,+1.49%,"13,006","218,706",1.49B,N/A
62,M8E.F,Montea Comm. VA,94.00,+0.80,+0.86%,113,8,1.503B,16.59
63,MONT.BR,Montea Comm. VA,94.30,-0.10,-0.11%,"4,244","11,844",1.488B,16.64
64,SRG-PA,Seritage Growth Properties,15.30,-0.11,-0.71%,"1,275","10,342",1.484B,N/A
65,0655.HK,Hongkong Chinese Limited,0.740,+0.020,+2.78%,"46,000","550,911",1.479B,3.47
66,NSR.AX,National Storage REIT,1.8750,-0.0200,-1.06%,5.894M,8.536M,1.478B,375.00
67,GNL,"Global Net Lease, Inc.",16.56,-0.13,-0.78%,"131,606","742,641",1.482B,45.00
68,0496.HK,Kasen International Holdings Limited,0.980,-0.010,-1.01%,1.612M,4.424M,1.464B,3.01
69,CUF-UN.TO,Cominar Real Estate Investment Trust,8.00,0.00,0.00%,"171,611","847,224",1.457B,3.15
70,UF2.F,"Sunstone Hotel Investors, Inc.",6.75,-0.10,-1.46%,"2,000",31,1.452B,N/A
71,MDX-R.BK,MDX Public Company Limited,3.0200,+0.3800,+14.39%,4.515M,"17,925",1.515B,N/A
72,4340.SR,Al Rajhi REIT Fund,8.90,-0.06,-0.67%,"343,194","128,447",1.441B,25.65
73,6PM.F,"Paramount Group, Inc.",6.25,-0.25,-3.85%,"1,265",38,1.348B,N/A
74,3366.HK,Overseas Chinese Town (Asia) Holdings Limited,1.920,-0.010,-0.52%,"434,000","422,843",1.437B,42.95
75,LTC,"LTC Properties, Inc.",36.72,-0.68,-1.82%,"45,054","375,612",1.44B,11.82
76,SAR.JO,Safari Investments RSA Limited,350.00,0.00,0.00%,"6,459","52,136",1.375B,"1,005.75"
77,MDX.BK,MDX Public Company Limited,3.0200,+0.3800,+14.39%,4.515M,1.011M,1.436B,N/A
78,C20.F,Capital & Counties Properties PLC,1.6250,-0.0610,-3.62%,"1,500",500,1.344B,N/A
79,8891.T,"MG Home Co., Ltd.",499.00,+2.00,+0.40%,"1,300","11,215",1.426B,2.11
80,BROCK.BK,Baan Rock Garden Public Company Limited,1.3900,+0.0300,+2.21%,"3,800","31,496",1.425B,81.76
81,0212.HK,Nanyang Holdings Limited,41.350,-0.450,-1.08%,500,"2,846",1.419B,23.63
82,JSRE11.SA,JS Real Estate multigestao - FII fund,102.49,+0.04,+0.04%,"5,461","26,890",1.419B,8.55
83,SNGYO.IS,Sinpas Gayrimenkul Yatirim Ortakligi A.S.,1.6300,-0.0400,-2.40%,55.202M,27.554M,1.418B,12.64
84,MJD-R.BK,Major Development Public Company Limited,1.6400,+0.0100,+0.61%,2.619M,"25,545",1.408B,3.83
85,GEO,"The GEO Group, Inc.",11.66,+0.17,+1.48%,"789,009",1.901M,1.415B,9.20
86,MJD.BK,Major Development Public Company Limited,1.6400,+0.0100,+0.61%,2.619M,1.763M,1.411B,3.83
87,H13.SI,Ho Bee Land Limited,2.1200,0.0000,0.00%,"33,900","69,800",1.41B,4.25
88,4330.SR,Riyad REIT Fund,8.20,-0.15,-1.80%,"268,058","182,949",1.408B,19.85
89,RYGYO.IS,Reysas Gayrimenkul Yatirim Ortakligi A.S.,5.74,-0.42,-6.82%,13.94M,11.395M,1.406B,2.61
90,RPAI,"Retail Properties of America, Inc.",6.58,-0.28,-4.08%,"747,421",4.106M,1.409B,47.00
91,SITC,SITE Centers Corp.,7.28,-0.24,-3.19%,1.217M,3.44M,1.406B,21.73
92,GEECEE.BO,GeeCee Ventures Limited,67.00,-1.35,-1.98%,"3,971","2,855",1.401B,8.85
93,0593.HK,DreamEast Group Limited,4.900,+0.680,+16.11%,"337,500","150,790",1.399B,N/A
94,CQR.AX,Charter Hall Retail Real Estate Investment Trust,3.1600,-0.0800,-2.47%,3.215M,3.018M,1.398B,21.21
95,J91U.SI,ESR-REIT,0.3950,0.0000,0.00%,8.076M,26.341M,1.395B,N/A
96,CXP,"Columbia Property Trust, Inc.",12.27,-0.26,-2.08%,"70,088",1.218M,1.404B,122.70
97,PMT-PA,PennyMac Mortgage Investment Trust,21.89,+0.26,+1.19%,"1,980","20,832",1.391B,N/A
98,GEECEE.NS,GeeCee Ventures Limited,66.85,-0.90,-1.33%,"9,112","12,169",1.41B,8.83
99,ARI,"Apollo Commercial Real Estate Finance, Inc.",9.02,-0.02,-0.17%,"411,611",1.87M,1.388B,87.62
0,OSWALAGRO.NS,Oswal Agro Mills Limited,10.40,-0.50,-4.59%,"61,744","153,804",1.386B,4.43
1,OSWALAGRO.BO,Oswal Agro Mills Limited,10.27,-0.54,-5.00%,"55,036","36,838",1.379B,4.38
2,AX-PI.TO,Artis Real Estate Investment Trust,20.00,-0.25,-1.23%,"3,300","4,145",1.377B,N/A
3,RATNABHUMI.BO,Ratnabhumi Developers Limited,100.25,0.00,0.00%,"60,000","13,625",1.373B,553.87
4,PMT-PB,PennyMac Mortgage Investment Trust,21.48,+0.15,+0.68%,"2,157","25,981",1.373B,N/A
5,3469.T,"Dualtap Co., Ltd.",400.00,-1.00,-0.25%,"1,800","35,460",1.372B,3.51
6,0202.HK,EverChina Int'l Holdings Company Limited,0.188,0.000,0.00%,"630,000","667,062",1.371B,N/A
7,600275.SS,"Hubei Wuchangyu Co.,Ltd.",2.6900,-0.0100,-0.37%,6.95M,4.985M,1.369B,N/A
8,RLJ,RLJ Lodging Trust,8.31,-0.16,-1.95%,"626,935",2.931M,1.371B,31.22
9,TNHDF,Times Neighborhood Holdings Limited,1.4900,+0.0300,+2.05%,"1,381",936,1.34B,N/A
10,1YZ.SG,Savills plc,9.02,+0.45,+5.19%,0,8,1.313B,12.37
11,ABR-PC,"Arbor Realty Trust, Inc.",25.06,+0.05,+0.19%,495,"6,428",1.362B,63.60
12,ABR-PA,"Arbor Realty Trust, Inc.",24.85,+0.01,+0.04%,"2,373","4,503",1.36B,63.07
13,MRC.TO,Morguard Corporation,120.76,-0.24,-0.20%,101,"3,816",1.358B,7.29
14,W05.SI,Wing Tai Holdings Limited,1.7600,-0.0100,-0.56%,"230,000","242,368",1.354B,26.67
15,PARSVNATH.NS,Parsvnath Developers Limited,3.1000,-0.1500,-4.62%,"9,940","72,669",1.345B,N/A
16,MNR,Monmouth Real Estate Investment Corporation,13.77,-0.25,-1.78%,"72,790","509,351",1.348B,N/A
17,2N8.F,"Global Net Lease, Inc.",14.73,-0.22,-1.44%,270,17,1.301B,40.03
18,PD0.F,Pebblebrook Hotel Trust,10.30,-0.40,-3.74%,50,38,1.361B,11.33
19,PARSVNATH.BO,Parsvnath Developers Limited,3.0800,-0.1600,-4.94%,"27,338","38,824",1.34B,N/A
20,MNR-PC,Monmouth Real Estate Investment Corporation,24.93,-0.02,-0.08%,"8,922","40,160",1.339B,N/A
21,TITLE.BK,Rhom Bho Property Public Company Limited,1.8500,+0.0100,+0.54%,"515,200","438,774",1.336B,10.95
22,EPRT,"Essential Properties Realty Trust, Inc.",14.56,-0.48,-3.22%,"253,681",1.515M,1.339B,22.57
23,TWO,Two Harbors Investment Corp.,4.8700,+0.1100,+2.31%,3.021M,10.598M,1.332B,N/A
24,TITLE-R.BK,Rhom Bho Property Public Company Limited,1.8500,+0.0100,+0.54%,"515,200","5,215",1.326B,10.95
25,1278.HK,China New Town Development Company Limited,0.136,+0.004,+3.03%,4.196M,3.536M,1.323B,17.52
26,J85.SI,CDL Hospitality Trusts,1.0900,0.0000,0.00%,1.091M,3.474M,1.323B,11.72
27,1222.HK,Wang On Group Limited,0.076,+0.001,+1.33%,3.56M,12.319M,1.322B,4.72
28,FMNL.NS,Future Market Networks Limited,22.80,-1.15,-4.80%,"23,258","43,988",1.315B,4.38
29,FMNL.BO,Future Market Networks Limited,22.80,-1.20,-5.00%,"6,528","20,050",1.312B,4.38
30,000502.SZ,"Lvjing Holding Co., Ltd.",7.08,-0.02,-0.28%,5.054M,2.684M,1.309B,N/A
31,CLI,Mack-Cali Realty Corporation,14.46,-0.15,-1.03%,"140,264","836,366",1.31B,N/A
32,AKMGY.IS,Akmerkez Gayrimenkul Yatirim Ortakligi A.S.,34.98,-0.04,-0.11%,"23,668","52,953",1.303B,16.19
33,ABR-PB,"Arbor Realty Trust, Inc.",23.73,+0.09,+0.38%,"1,400","5,203",1.301B,60.23
34,CQ3.F,Chinese Estates Holdings Limited,0.6450,-0.0100,-1.53%,"3,500",0,1.221B,12.40
35,1438.TW,Yu Foong International Corporation,12.70,+0.15,+1.20%,"9,000","16,524",1.301B,36.60
36,ILPT,Industrial Logistics Properties Trust,19.94,-0.47,-2.30%,"40,016","373,345",1.3B,26.73
37,SVLPF,Savills plc,10.21,0.00,0.00%,625,359,1.415B,N/A
38,GAHREIT.BK,Grande Hospitality Real Estate Investment Trust,7.35,-0.10,-1.34%,"9,100","15,153",1.29B,12.07
39,GWI.L,Globalworth Real Estate Investments Limited,5.80,-0.20,-3.33%,"11,357","21,470",1.286B,6.24
40,AZRM.TA,"Azorim-Investment, Development & Construction Co. Ltd",610.00,-2.20,-0.36%,"261,799","216,546",1.179B,"1,260.33"
41,GANESHHOUC.NS,Ganesh Housing Corporation Limited,25.65,-0.65,-2.47%,"11,663","25,865",1.241B,N/A
42,0237.HK,"Safety Godown Company, Limited",9.490,0.000,0.00%,"2,000","48,784",1.281B,N/A
43,LTP.F,"LTC Properties, Inc.",32.21,-0.55,-1.68%,20,230,1.275B,10.37
44,FASTAT.ST,Aktiebolaget Fastator (publ),89.20,-2.00,-2.19%,"10,072","21,884",1.279B,3.50
45,KW2.F,K. Wah International Holdings Limited,0.3900,-0.0020,-0.51%,"2,800",310,1.263B,4.11
46,SHREIT.BK,Strategic Hospitality Extendable Freehold and Leasehold Real Estate Investment Trust,3.5800,0.0000,0.00%,"172,800","669,708",1.263B,N/A
47,PODDAR.BO,Poddar Housing and Development Limited,200.00,0.00,0.00%,5,335,1.263B,N/A
48,GANESHHOUC.BO,Ganesh Housing Corporation Limited,25.65,-0.20,-0.77%,720,"4,583",1.263B,N/A
49,BWN.JO,Balwin Properties Limited,270.00,0.00,0.00%,"58,301","128,570",1.263B,309.63
50,PTBL.TA,Property and Building Corp. Ltd,"20,000.00",-660.00,-3.19%,"17,918","9,247",1.26B,120.22
51,M-II.BK,MFC Industrial Investment P&L Fund,7.30,0.00,0.00%,"2,000","1,404",1.256B,N/A
52,CBAOF,Fibra Terrafina,1.1852,0.0000,0.00%,"15,509","27,543",964.158M,14.28
53,AJ5.F,Central China Real Estate Limited,0.4340,-0.0060,-1.36%,77,129,1.235B,7.48
54,HMLH.L,HML Holdings plc,27.15,-1.35,-4.74%,"20,000","11,585",12.471M,11.31
55,3261.T,"GRANDES, Inc.",362.00,0.00,0.00%,"1,300","5,351",1.245B,6.25
56,SEA.JO,Spear Reit Limited,620.00,+20.00,+3.33%,"447,001","79,327",1.243B,599.61
57,UE,Urban Edge Properties,10.68,-0.36,-3.26%,"140,714",1.307M,1.245B,9.93
58,PPG-PREF.OL,Pioneer Property Group ASA,101.00,0.00,0.00%,150,"6,830",1.242B,1.25
59,IHLGM.IS,Ihlas Gayrimenkul Proje Gelistirme ve Ticaret A.S.,1.8600,-0.0200,-1.06%,278.807M,159.498M,1.238B,20.67
60,KPNPF.BK,KPN Property Fund,6.85,0.00,0.00%,"1,500","5,652",1.233B,15.43
61,OL5.F,Shui On Land Limited,0.1380,-0.0010,-0.72%,"330,000",0,1.187B,3.73
62,WRX1.F,Workspace Group plc,6.78,-0.01,-0.22%,47,16,1.255B,5.84
63,9A1.F,"Apollo Commercial Real Estate Finance, Inc.",7.90,-0.30,-3.66%,228,111,1.184B,76.70
64,1538.HK,Zhong Ao Home Group Limited,1.500,+0.030,+2.04%,3.702M,6.175M,1.226B,N/A
65,PODDARHOUS.NS,Poddar Housing and Development Limited,199.00,-1.00,-0.50%,130,"1,226",1.257B,N/A
66,ADJ.DE,ADO Properties S.A.,24.38,+0.18,+0.74%,"332,377","169,972",1.226B,1.91
67,1YZ.F,Savills plc,8.70,+0.26,+3.08%,100,2,1.289B,11.94
68,BTOU.SI,Manulife US Real Estate Investment Trust,0.7750,0.0000,0.00%,"883,200",3.656M,1.218B,22.79
69,ADJ.F,ADO Properties S.A.,24.18,-0.34,-1.39%,"1,602",734,1.2B,1.89
70,ALX,"Alexander's, Inc.",237.80,-0.63,-0.26%,"2,894","15,046",1.215B,26.02
71,GEG.F,"The GEO Group, Inc.",10.14,+0.02,+0.15%,515,750,1.235B,8.00
72,BROCK-R.BK,Baan Rock Garden Public Company Limited,1.3900,+0.0300,+2.21%,"3,800",253,1.204B,81.76
73,ROIC,Retail Opportunity Investments Corp.,10.42,-0.33,-3.07%,"222,698",1.946M,1.212B,25.41
74,331.F,Tricon Capital Group Inc.,6.05,0.00,0.00%,2,0,1.177B,24.01
75,0089.HK,Tai Sang Land Development Limited,4.200,-0.180,-4.11%,"1,000","10,814",1.208B,2.76
76,FT7.F,"Fantasia Holdings Group Co., Limited",0.2000,0.0000,0.00%,"5,000",0,1.204B,6.45
77,DDR2.F,SITE Centers Corp.,6.50,-0.10,-1.52%,"1,002",98,1.265B,19.40
78,0733.HK,Hopefluent Group Holdings Limited,1.790,+0.050,+2.87%,1.706M,2.144M,1.207B,2.48
79,BRMK,Broadmark Realty Capital Inc.,9.13,+0.21,+2.31%,"215,505",1.311M,1.206B,N/A
80,INA.AX,Ingenia Communities Group,4.4500,-0.0500,-1.11%,1.9M,1.906M,1.205B,27.30
81,ADJ.VI,ADO Properties S.A.,23.84,+0.40,+1.71%,0,4,1.238B,1.87
82,1QY.MU,Industrial Logistics Properties Trust,18.26,-0.07,-0.39%,50,0,1.172B,24.48
83,BKKCP.BK,Bangkok Commercial Property Fund,11.90,0.00,0.00%,"31,600","17,637",1.19B,12.13
84,GTY,Getty Realty Corp.,28.57,-0.80,-2.72%,"18,183","249,853",1.183B,23.34
85,3KR.ST,Tre Kronor Property Investment AB (publ),126.50,0.00,0.00%,"6,944","7,279",1.182B,7.78
86,2H2A.F,Two Harbors Investment Corp.,4.2000,+0.0200,+0.48%,"1,000",450,1.157B,N/A
87,PFI.NZ,Property For Industry Limited,2.3550,-0.0400,-1.67%,"215,498","267,744",1.175B,6.67
88,1275.HK,New Century Real Estate Investment Trust,1.200,+0.200,+20.00%,"54,000","12,171",1.173B,N/A
89,IHY3.F,Klovern AB (publ),1.4400,-0.0300,-2.04%,252,10,1.135B,4.72
90,3UE.MU,Urban Edge Properties,9.50,-0.57,-5.66%,12,0,1.073B,8.83
91,KOX.F,Kowloon Development Company Limited,0.9650,-0.0050,-0.52%,10,0,1.152B,3.89
92,WY4.F,Mack-Cali Realty Corporation,12.60,-0.20,-1.56%,500,0,1.152B,N/A
93,P40U.SI,Starhill Global Real Estate Investment Trust,0.5300,-0.0050,-0.93%,1.409M,3.154M,1.161B,11.78
94,VHP.NZ,Vital Healthcare Property Trust,2.5550,0.0000,0.00%,"124,464","223,608",1.158B,10.97
95,SPI.VI,S IMMO AG,15.88,+0.22,+1.40%,"92,205","95,655",1.158B,6.11
96,P04.F,PT Pakuwon Jati Tbk,0.0057,+0.0002,+3.64%,N/A,N/A,1.266B,N/A
97,AVN.AX,Aventus Group,2.0800,-0.0600,-2.80%,1.17M,1.031M,1.156B,9.50
98,KBU.HM,TAG Colonia-Immobilien AG,7.90,-0.60,-7.06%,55,279,1.156B,25.24
99,IIPR-PA,"Innovative Industrial Properties, Inc.",29.79,0.00,0.00%,16,"1,681",1.085B,12.17
0,2JM.F,Nyfosa AB (publ),6.22,-0.03,-0.48%,150,2,1.151B,N/A
1,BJ3.F,Beijing North Star Company Limited,0.2060,-0.0060,-2.83%,"2,500",0,1.122B,3.07
2,OPI,Office Properties Income Trust,23.85,-0.76,-3.09%,"36,556","252,477",1.15B,160.07
3,PAG.DE,PREOS Real Estate AG,16.00,+0.40,+2.56%,"12,858","8,169",1.132B,7.79
4,T1L.F,S IMMO AG,15.76,-0.26,-1.62%,120,147,1.123B,6.06
5,ALGYO.IS,Alarko Gayrimenkul Yatirim Ortakligi A.S.,18.50,+0.64,+3.58%,9.195M,2.314M,1.138B,2.77
6,PENINLAND.NS,Peninsula Land Limited,4.1000,+0.0500,+1.23%,"110,978","159,683",1.148B,N/A
7,AFRE.TA,Africa Israel Residences Ltd,"8,970.00",-181.00,-1.98%,"32,222","7,010",1.134B,"1,183.53"
8,3616.HK,Ever Reach Group (Holdings) Company Limited,0.940,0.000,0.00%,"48,000","66,031",1.128B,N/A
9,PENINLAND.BO,Peninsula Land Limited,4.0300,-0.0300,-0.74%,"36,936","40,408",1.125B,N/A
10,T1L.DE,S IMMO AG,15.38,-0.28,-1.79%,46,578,1.121B,5.92
11,PAG.F,PREOS Real Estate AG,15.90,+0.30,+1.92%,300,759,1.125B,7.74
12,WPTIF,WPT Industrial Real Estate Investment Trust,13.39,-0.00,-0.01%,635,"15,724",1.124B,6.35
13,D-UN.TO,Dream Office Real Estate Investment Trust,20.03,-0.03,-0.15%,"22,529","227,355",1.114B,6.47
14,MAC,The Macerich Company,7.87,-0.22,-2.69%,1.704M,8.471M,1.114B,11.68
15,3490.T,"Azplanning Co.,Ltd.","1,170.00",+65.00,+5.88%,"4,800",870,1.113B,85.58
16,PAG.MU,PREOS Real Estate AG,15.50,+0.10,+0.65%,10,375,1.111B,7.55
17,LAS.L,London & Associated Properties PLC,13.00,0.00,0.00%,"6,000","3,557",11.092M,N/A
18,LJ3.SI,OUE Limited,1.2300,0.0000,0.00%,"263,200","428,058",1.108B,4.64
19,HGBS11.SA,HEDGE Brasil Shopping Fundo de Investimento Imobiliario,205.81,-1.69,-0.81%,"10,161","18,666",1.106B,24.56
20,SLARL.TA,Sella Capital Real Estate Ltd.,575.20,-24.80,-4.13%,"768,861","907,320",1.105B,416.21
21,EXPI,"eXp World Holdings, Inc.",16.55,-0.21,-1.25%,"114,052","366,456",1.103B,N/A
22,CTY1S.HE,Citycon Oyj,6.17,-0.02,-0.32%,"301,481","295,564",1.098B,257.08
23,JOE,The St. Joe Company,18.57,-0.20,-1.07%,"27,985","192,269",1.094B,47.74
24,4320.SR,Alandalus Property Company,15.62,-0.14,-0.89%,"390,589","630,205",1.093B,19.26
25,8995.T,"Makoto Construction Co,Ltd",543.00,-10.00,-1.81%,100,681,1.092B,54.62
26,TORSAB.ST,Torslanda Property Investment AB (publ),15.40,+0.35,+2.33%,"11,092","19,414",1.09B,8.32
27,TY2B.F,Citycon Oyj,6.10,-0.07,-1.13%,60,133,1.089B,254.17
28,AXE.F,"Alexander's, Inc.",208.00,-6.00,-2.80%,1,0,1.046B,22.76
29,CLNY,"Colony Capital, Inc.",2.2600,-0.0200,-0.88%,1.666M,7.276M,1.089B,N/A
30,BOWFF,Boardwalk Real Estate Investment Trust,21.23,0.00,0.00%,406,"1,516",1.084B,14.34
31,CMLEF,Cominar Real Estate Investment Trust,5.91,0.00,0.00%,224,"1,259",1.076B,N/A
32,ABCP11.SA,FII ABC Plaza Shopping Fund,88.84,-0.27,-0.30%,811,"2,550",1.084B,N/A
33,R9HA.F,China Dili Group,0.1580,-0.0020,-1.25%,8,0,1.075B,N/A
34,CXW,"CoreCivic, Inc.",9.06,-0.11,-1.15%,"650,860",1.599M,1.084B,6.30
35,1036.HK,Vanke Overseas Investment Holding Company Limited,2.770,0.000,0.00%,"103,027","16,600",1.079B,8.15
36,9902.TW,"Tidehold Development Co., Ltd.",11.00,+1.00,+10.00%,3.651M,"335,669",1.078B,52.38
37,AXE.SG,"Alexander's, Inc.",206.00,-2.00,-0.96%,0,0,1.066B,22.54
38,MFA,"MFA Financial, Inc.",2.3800,0.0000,0.00%,5.895M,30.05M,1.079B,N/A
39,CNNU.SI,Cromwell European Real Estate Investment Trust,0.4200,-0.0050,-1.18%,"759,700",4.003M,1.074B,9.13
40,ISN.SW,Intershop Holding AG,571.00,-2.00,-0.35%,475,"2,976",1.073B,15.30
41,WIR-U.TO,WPT Industrial Real Estate Investment Trust,13.47,-0.03,-0.22%,"29,555","207,700",1.121B,6.38
42,MMI,"Marcus & Millichap, Inc.",27.32,-0.21,-0.76%,"17,768","149,454",1.073B,14.53
43,VJ6.F,Befimmo SA,39.10,-0.05,-0.13%,510,25,1.066B,8.81
44,53U.F,Altus Group Limited,26.40,-0.60,-2.22%,230,3,1.044B,N/A
45,LDQ.SG,LAMDA Development S.A.,5.70,+0.09,+1.60%,0,63,1.072B,9.18
46,CMJ.F,"Poly Property Group Co., Limited",0.2920,-0.0080,-2.67%,300,4,1.069B,3.44
47,FS8.MU,GuocoLand Limited,0.9540,0.0000,0.00%,600,13,1.056B,N/A
48,ASL.BO,Arihant Superstructures Limited,25.85,+1.20,+4.87%,35,"1,052",1.064B,18.87
49,ACNDF,Ascendas India Trust,0.9300,0.0000,0.00%,"6,850","14,375",1.102B,6.64
50,UOS.AX,United Overseas Australia Limited,0.7150,+0.0100,+1.42%,"14,628","34,133",1.058B,11.35
51,AKR,Acadia Realty Trust,12.28,-0.57,-4.40%,"176,266","963,880",1.058B,33.56
52,ASPR.TA,Ashtrom Properties Ltd,"1,218.00",-37.00,-2.95%,"53,988","156,896",1.008B,465.60
53,GRL.F,Getty Realty Corp.,25.80,0.00,0.00%,45,6,1.075B,21.08
54,AHH-PA,"Armada Hoffler Properties, Inc.",23.25,-0.21,-0.90%,622,"18,789",1.051B,57.13
55,EH5.SI,United Overseas Australia Limited,0.6700,0.0000,0.00%,"11,000","7,198",1.011B,11.75
56,CIP.AX,Centuria Industrial REIT,3.0600,-0.1000,-3.16%,1.291M,1.9M,1.062B,11.77
57,MDTR.TA,Mediterranean Towers Ltd.,695.00,-16.30,-2.29%,"316,323","273,517",1.043B,"1,814.62"
58,IREN.SW,Investis Holding SA,82.00,0.00,0.00%,"1,843","1,591",1.043B,6.04
59,TWR.JO,Tower Property Fund Limited,309.00,+24.00,+8.42%,"178,041","279,371",1.042B,"1,391.89"
60,Q5T.SI,Far East Hospitality Trust,0.5350,+0.0050,+0.94%,"756,500",2.489M,1.041B,16.72
61,BEFB.BR,Befimmo SA,38.40,-1.05,-2.66%,"34,906","31,543",1.039B,8.65
62,M6G.F,The Macerich Company,7.33,-0.02,-0.26%,120,"1,205",1.01B,10.88
63,XUN.F,Shun Tak Holdings Limited,0.3237,-0.0038,-1.16%,"30,000",555,1.012B,7.36
64,B61.SI,Bukit Sembawang Estates Limited,3.9800,0.0000,0.00%,"101,600","75,915",1.03B,13.54
65,IRT,"Independence Realty Trust, Inc.",10.91,-0.21,-1.89%,"141,847","913,701",1.033B,23.02
