,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
24,YELP.VI,Yelp Inc.,20.59,+0.30,+1.48%,0,37,1.497B,66.42
25,GYLD-A.CO,Gyldendal A/S,"2,300.00",+240.00,+11.65%,10,3,1.523B,144.15
26,2164.T,"Chiikishinbunsha Co.,Ltd.",816.00,-25.00,-2.97%,"49,900","22,385",1.504B,N/A
27,TOE.F,"Toei Company, Ltd.",116.00,-1.00,-0.85%,5,0,1.489B,17.41
28,Y9L.F,Yelp Inc.,20.48,+0.21,+1.04%,20,13,1.49B,66.05
29,0419.HK,Huayi Tencent Entertainment Company Limited,0.110,0.000,0.00%,5.428M,26.252M,1.485B,N/A
30,SAA1V.HE,Sanoma Oyj,9.10,+0.03,+0.33%,"57,927","94,332",1.484B,"3,033.33"
31,MIXIF,"mixi, Inc.",18.99,0.00,0.00%,61,103,1.464B,5.46
32,1105.HK,Sing Tao News Corporation Limited,1.680,0.000,0.00%,23.01M,2.743M,1.473B,N/A
33,GLUU,Glu Mobile Inc.,9.70,+0.17,+1.78%,"919,888",4.304M,1.47B,N/A
34,THDDY,TV Asahi Holdings Corporation,13.80,0.00,0.00%,9,94,1.462B,11.49
35,6TB.SG,PT Tower Bersama Infrastructure Tbk,0.0280,+0.0005,+1.82%,0,"11,428",1.505B,0.78
36,HWAL,"Hollywall Entertainment, Inc.",18.40,0.00,0.00%,"1,545","3,498",1.417B,N/A
37,SNQB.F,Sanoma Oyj,8.83,-0.08,-0.90%,61,48,1.465B,"2,943.33"
38,RYTB.F,StarHub Ltd,0.8100,+0.0100,+1.25%,111,17,1.433B,9.53
39,CNK,"Cinemark Holdings, Inc.",12.30,+0.08,+0.65%,1.268M,4.981M,1.446B,14.63
40,SYS1.L,System1 Group PLC,113.50,-1.50,-1.30%,5,"22,156",14.369M,N/A
41,NEE.SG,Nine Entertainment Co. Holdings Limited,0.8200,0.0000,0.00%,0,0,1.43B,4.63
42,SBGI,"Sinclair Broadcast Group, Inc.",17.87,-0.61,-3.30%,"287,147",1.777M,1.432B,11.10
43,OIBRQ,Oi S.A.,0.2400,0.0000,0.00%,97,"20,406",1.342B,0.01
44,SYMC.BK,Symphony Communication Public Company Limited,3.2600,+0.1000,+3.16%,"305,000","133,182",1.414B,22.03
45,DST.F,Storytel AB (publ),22.60,+2.30,+11.33%,674,121,1.398B,N/A
46,LGNA.F,Lions Gate Entertainment Corp.,6.70,-0.05,-0.74%,25,8,1.414B,N/A
47,SGP1.F,Singapore Press Holdings Limited,0.8050,-0.0050,-0.62%,"10,000",446,1.317B,N/A
48,LGNB.F,Lions Gate Entertainment Corp.,6.25,+0.05,+0.81%,25,19,1.436B,N/A
49,6625.TW,"B'in Live Co., Ltd.",38.00,-0.20,-0.52%,"11,000","18,052",1.398B,N/A
50,EKT.MC,"Euskaltel, S.A.",7.80,-0.29,-3.58%,"101,734","111,979",1.392B,20.10
51,GTN-A,"Gray Television, Inc.",12.38,+0.01,+0.04%,223,"1,175",1.359B,6.27
52,3977.S,"Fusion Co.,Ltd.","1,906.00",+146.00,+8.30%,"8,900","1,376",1.372B,98.03
53,EVT.AX,Event Hospitality & Entertainment Limited,8.50,-0.15,-1.73%,"107,978","174,189",1.37B,9.98
54,SYMC-R.BK,Symphony Communication Public Company Limited,3.2600,+0.1000,+3.16%,"305,000","2,031",1.37B,22.03
55,I6I.F,Internet Initiative Japan Inc.,30.00,+0.20,+0.67%,340,18,1.379B,53.29
56,IIJ.F,Internet Initiative Japan Inc.,15.00,0.00,0.00%,50,7,1.37B,26.64
57,FNWA.F,Future plc,13.22,-0.22,-1.64%,60,17,1.278B,213.23
58,OIBR-C,Oi S.A.,1.0500,-0.0200,-1.87%,2.227M,2.018M,1.317B,0.03
59,GTN,"Gray Television, Inc.",13.67,-0.10,-0.73%,"171,560",1.02M,1.349B,6.93
60,2459.T,"AUN CONSULTING,Inc.",180.00,0.00,0.00%,"13,200","87,750",1.351B,N/A
61,T4V1.SG,Telecom Egypt Company S.A.E.,3.3000,0.0000,0.00%,0,0,1.313B,8.15
62,1723.HK,HK Asia Holdings Limited,3.350,0.000,0.00%,"2,000","513,000",1.34B,N/A
63,FUNCOM.OL,Funcom SE,16.30,-0.20,-1.21%,"13,495","15,175",1.326B,N/A
64,YYLBEE.JO,YeboYethu (RF) Limited,"2,503.00",0.00,0.00%,992,"1,909",1.324B,173.22
65,F2P.F,Glu Mobile Inc.,8.58,+0.09,+1.10%,100,82,1.291B,N/A
66,IIJ.SG,Internet Initiative Japan Inc.,14.40,-0.60,-4.00%,0,10,1.315B,N/A
67,1980.HK,Tian Ge Interactive Holdings Limited,1.040,+0.020,+1.96%,"778,000",1.032M,1.309B,5.11
68,SSTK,"Shutterstock, Inc.",36.69,-0.57,-1.53%,"39,174","232,375",1.307B,76.76
69,1762.HK,Wanka Online Inc.,0.990,-0.010,-1.00%,11.661M,11.094M,1.307B,N/A
70,MATCH-R.BK,Matching Maximize Solution Public Company Limited,1.6500,-0.0500,-2.94%,"19,000",156,1.388B,N/A
71,A04.F,Ascential plc,3.1760,+0.0740,+2.39%,"1,004",119,1.32B,69.04
72,CGO.TO,Cogeco Inc.,81.24,-2.70,-3.22%,"4,330","21,443",1.3B,8.33
73,VERTOZ.NS,Vertoz Advertising Limited,108.05,+2.75,+2.61%,"586,067","4,342",N/A,30.78
74,MATCH.BK,Matching Maximize Solution Public Company Limited,1.6500,-0.0500,-2.94%,"19,000",1.424M,1.29B,N/A
75,ZZA.F,"Cinemark Holdings, Inc.",10.60,+0.30,+2.91%,290,271,1.307B,12.60
76,SBTA.F,"Sinclair Broadcast Group, Inc.",15.80,-0.40,-2.47%,10,0,1.291B,9.81
77,1909.HK,Fire Rock Holdings Limited,3.990,0.000,0.00%,"8,000","90,627",1.277B,N/A
78,MXN.F,"mixi, Inc.",16.40,-0.60,-3.53%,15,17,1.249B,4.72
79,MMT.PA,Metropole Television S.A.,10.02,-0.04,-0.40%,"33,199","118,042",1.26B,7.34
80,TBCN.SG,Television Broadcasts Limited,1.0500,0.0000,0.00%,0,253,459.9M,14.79
81,MMT.F,Metropole Television S.A.,9.88,-0.14,-1.40%,500,119,1.247B,7.24
82,MYTAY,Magyar Telekom Tavkozlesi Nyilvanosan Mukodo Reszvenytarsasag,6.12,0.00,0.00%,1,"6,908",1.27B,8.81
83,TSLL.F,Oi S.A.,0.9000,-0.0050,-0.55%,"4,600",163,1.18B,0.03
84,1159.HK,Starlight Culture Entertainment Group Limited,1.480,-0.010,-0.67%,"65,500","44,612",1.219B,N/A
85,2660.HK,Zengame Technology Holding Limited,1.180,+0.060,+5.36%,5.532M,2.15M,1.202B,N/A
86,GYL.OL,Gyldendal ASA,515.00,0.00,0.00%,35,39,1.188B,31.91
87,VOQ.F,Vocus Group Limited,1.8800,0.0000,0.00%,"1,845",0,1.174B,N/A
88,EG7.ST,Enad Global 7 AB (publ),33.20,-0.10,-0.30%,"31,914","76,786",1.162B,N/A
89,G03.F,"GungHo Online Entertainment, Inc.",17.30,-0.40,-2.26%,400,7,1.195B,90.58
90,S3T.SG,"Shutterstock, Inc.",32.60,-0.20,-0.61%,0,0,1.187B,68.20
91,MGYB.F,Magyar Telekom Tavkozlesi Nyilvanosan Mukodo Reszvenytarsasag,1.1000,+0.0400,+3.77%,"1,500",551,1.165B,7.91
92,MGYA.DU,Magyar Telekom Tavkozlesi Nyilvanosan Mukodo Reszvenytarsasag,5.15,-0.05,-0.96%,125,0,1.112B,7.41
93,2S4A.SG,PT Surya Citra Media Tbk,0.0555,0.0000,0.00%,0,0,1.126B,7.93
94,GCZB.F,"Gray Television, Inc.",12.00,-0.20,-1.64%,"3,001",47,1.181B,6.08
95,AMCX,AMC Networks Inc.,21.86,-0.73,-3.23%,"320,062",1.029M,1.138B,4.05
96,BITA,Bitauto Holdings Limited,15.84,+0.01,+0.06%,"129,662","575,450",1.125B,N/A
97,RBCM.ME,Public Joint Stock Company RBC,3.2080,-0.0220,-0.68%,"45,100",1.017M,1.125B,0.30
98,BT6.F,Bitauto Holdings Limited,13.90,0.00,0.00%,250,27,1.125B,N/A
99,3DH.F,Domain Holdings Australia Limited,1.9100,-0.1500,-7.28%,20,0,1.162B,N/A
0,QTT,Qutoutiao Inc.,4.1600,+0.2700,+6.94%,2.726M,1.414M,1.071B,N/A
1,3C8.F,"COLOPL, Inc.",8.50,-0.05,-0.58%,700,19,1.103B,28.62
2,KC1A.F,Kcell Joint Stock Company,5.0000,+0.0200,+0.40%,100,6,1.092B,N/A
3,AZTECACPO.MX,"TV Azteca, S.A.B. de C.V.",0.3650,-0.0040,-1.08%,"69,013",1.479M,1.089B,N/A
4,NEA.AX,Nearmap Ltd,2.4000,-0.0600,-2.44%,2.789M,4.791M,1.086B,N/A
5,BRE2.ST,Bredband2 i Skandinavien AB (publ),1.5450,-0.0200,-1.28%,"846,997",1.654M,1.083B,24.92
6,B7O.F,CITIC Telecom International Holdings Limited,0.2760,0.0000,0.00%,"10,000",634,1.073B,8.36
7,4760.T,"Alpha Co., Ltd.","1,339.00",0.00,0.00%,700,365,1.077B,N/A
8,KIN.BR,Kinepolis Group NV,39.90,-0.30,-0.75%,"28,584","55,315",1.072B,19.85
9,3601.HK,360 Ludashi Holdings Limited,3.980,+0.150,+3.92%,2.268M,1.904M,1.071B,N/A
10,TK6.F,TalkTalk Telecom Group PLC,0.9140,-0.0160,-1.72%,"2,875",14,1.038B,N/A
11,NORTHM.CO,North Media A/S,59.00,-0.20,-0.34%,"31,407","37,650",1.059B,7.20
12,9AC.F,AMC Networks Inc.,19.90,-0.50,-2.45%,120,4,1.014B,3.69
13,2156.T,Saylor Advertising.Inc.,280.00,0.00,0.00%,900,"1,882",1.058B,55.67
14,3636.HK,Poly Culture Group Corporation Limited,4.270,-0.150,-3.39%,"402,900","140,877",1.052B,3.42
15,OMIP.L,One Media iP Group Plc,7.60,-0.15,-1.94%,"13,000","151,734",10.306M,19.00
16,RWW.F,"Mediaset Espana Comunicacion, S.A.",3.2960,+0.0060,+0.18%,6,265,1.038B,5.09
17,000673.SZ,"Lead Eastern Investment Co., Ltd.",1.3000,-0.0100,-0.76%,29.483M,21.75M,1.029B,N/A
18,SKM.F,SKY Perfect JSAT Holdings Inc.,3.3600,+0.0200,+0.60%,500,32,1.016B,9.39
19,TL5.MC,"Mediaset Espana Comunicacion, S.A.",3.2720,-0.0380,-1.15%,"285,479","751,250",1.025B,5.06
20,TFI.PA,Television Francaise 1 Societe anonyme,4.8700,+0.0040,+0.08%,"317,690","581,869",1.025B,7.41
21,FSE.F,Television Francaise 1 Societe anonyme,4.7820,+0.0140,+0.29%,4,26,1.027B,7.28
22,6033.HK,Telecom Digital Holdings Limited,2.510,-0.040,-1.57%,"123,000","76,564",1.013B,N/A
23,RWW.SG,"Mediaset Espana Comunicacion, S.A.",3.0960,0.0000,0.00%,0,9,1.037B,4.79
24,TL5.VI,"Mediaset Espana Comunicacion, S.A.",3.2760,-0.0300,-0.91%,"9,279","1,194",1.027B,5.06
25,1HQ.F,Ten Square Games S.A.,130.40,-1.80,-1.36%,80,22,922.83M,N/A
26,TZL1.F,Telkom SA SOC Limited,1.8500,+0.0100,+0.54%,500,"1,689",910.063M,4.51
27,0018.HK,Oriental Press Group Limited,0.415,-0.005,-1.19%,"201,000","218,906",995.137M,N/A
28,TLKGY,Telkom SA SOC Limited,8.20,0.00,0.00%,1,"3,650",1.024B,5.00
29,MAQ.AX,Macquarie Telecom Group Limited,46.25,+0.50,+1.09%,"12,676","8,424",986.97M,66.45
30,6860.HK,FingerTango Inc.,0.510,+0.060,+13.33%,2.576M,1.963M,985.009M,N/A
31,IPZ.F,Ipsos SA,22.00,+0.05,+0.23%,260,15,986.495M,9.48
32,SCGL.L,Sealand Capital Galaxy Limited,1.9400,-0.2600,-11.82%,5.736M,2.249M,9.779M,N/A
33,CETV,Central European Media Enterprises Ltd.,3.8250,+0.0450,+1.19%,"99,370","579,319",972.69M,12.42
34,8167.HK,Neo Telemedia Limited,0.102,+0.001,+0.99%,1.74M,"903,412",971.262M,23.72
35,IGGGF,IGG Inc,0.8450,0.0000,0.00%,1,"12,178",1.031B,6.50
36,IPS.PA,Ipsos SA,22.05,-0.35,-1.56%,"82,235","66,200",968.873M,9.50
37,5M2.F,PT. Media Nusantara Citra Tbk,0.0365,+0.0005,+1.39%,N/A,N/A,1.016B,N/A
38,SCHL,Scholastic Corporation,27.89,-0.36,-1.27%,"31,193","153,456",955.81M,N/A
39,I91.F,IGG Inc,0.7550,+0.0100,+1.34%,385,260,923.992M,5.81
40,8072.T,"Japan Publications Trading Co., Ltd.","1,351.00",+30.00,+2.27%,100,148,942.183M,8.72
41,ATNI,"ATN International, Inc.",58.75,-0.59,-0.99%,"3,782","62,598",938.884M,N/A
42,OCU.MU,Okinawa Cellular Telephone Company,33.71,+0.00,+0.01%,50,0,929.152M,N/A
43,1616.HK,Starrise Media Holdings Limited,0.660,-0.050,-7.04%,4.114M,3.012M,935.161M,24.44
44,1HQ.SG,Ten Square Games S.A.,128.60,-0.60,-0.46%,0,36,931.223M,113.70
45,IMMO.L,Immotion Group Plc,2.4250,-0.1250,-4.90%,"246,617",1.602M,9.204M,N/A
46,GPI-R.BK,Grand Prix International Public Company Limited,1.5300,-0.0100,-0.65%,"181,900","9,461",950.93M,N/A
47,GPI.BK,Grand Prix International Public Company Limited,1.5300,-0.0100,-0.65%,"181,900","633,161",918M,N/A
48,BATRA,The Liberty Braves Group,17.93,+0.02,+0.10%,"33,714","96,770",912.619M,N/A
49,BATRK,The Liberty Braves Group,17.46,-0.01,-0.06%,"84,901","240,177",911.206M,N/A
50,002071.SZ,"Great Wall Movie and Television Co., Ltd.",1.7300,-0.0200,-1.14%,31.289M,26.344M,908.994M,N/A
51,Y1G.F,YouGov plc,8.22,0.00,0.00%,85,48,910.579M,N/A
52,BCOM.TA,B Communications Ltd,772.90,-25.10,-3.15%,"89,038","352,679",899.014M,N/A
53,HURGZ.IS,Hurriyet Gazetecilik ve Matbaacilik A.S.,1.5000,-0.0600,-3.85%,5.265M,3.241M,888M,N/A
54,V3U.F,"GREE, Inc.",3.7600,-0.0600,-1.57%,100,21,870.207M,20.00
55,OBEL.BR,Orange Belgium S.A.,14.60,-0.04,-0.27%,"28,974","51,667",875.028M,20.42
56,DQ6.F,Cineworld Group plc,0.6224,-0.0114,-1.80%,850,"17,787",861.097M,4.75
57,ICN.BK,Information and Communication Networks Public Company Limited,1.9300,-0.0900,-4.46%,9.486M,1.134M,868.5M,10.32
58,ICN-R.BK,Information and Communication Networks Public Company Limited,1.9300,-0.0900,-4.46%,9.486M,N/A,868.5M,10.32
59,76E.F,Cogeco Inc.,54.50,0.00,0.00%,17,0,876.861M,N/A
60,DLX,Deluxe Corporation,20.57,-0.75,-3.52%,"185,015","496,845",860.478M,N/A
61,M5U.F,"Meitu, Inc.",0.1950,+0.0130,+7.14%,128,0,847.829M,N/A
62,6P5.F,PlayWay S.A.,118.60,-0.40,-0.34%,5,4,796.828M,N/A
63,ATP.F,"ATN International, Inc.",52.00,-1.00,-1.89%,76,0,822.583M,N/A
64,CME.F,Central European Media Enterprises Ltd.,3.3710,+0.0990,+3.03%,300,11,875.546M,10.94
65,MOS.F,Orange Belgium S.A.,14.44,-0.22,-1.50%,61,1,864.257M,20.20
66,IDO1.F,PT Indosat Tbk,0.1420,+0.0030,+2.16%,"5,000",205,874.746M,N/A
67,CANG,Cango Inc.,5.66,-0.01,-0.18%,"13,237","24,904",854.507M,38.77
68,JASN.F,Jasmine International Public Company Limited,0.0860,0.0000,0.00%,"15,000",914,839.197M,4.10
69,76E.SG,Cogeco Inc.,52.00,-2.00,-3.70%,0,0,844.381M,9.33
70,NVAY.SG,Jasmine International Public Company Limited,0.0875,-0.0305,-25.85%,0,465,622.286M,4.17
71,AQHE.F,Event Hospitality & Entertainment Limited,5.13,-0.11,-2.01%,99,6,842.33M,10.01
72,LVCG.L,Live Company Group Plc,9.70,-0.05,-0.51%,"142,491","216,873",8.448M,N/A
73,TTGT,"TechTarget, Inc.",30.68,+0.47,+1.56%,"75,945","228,503",844.584M,54.79
74,0YW.F,ARTERIA Networks Corporation,16.30,-0.10,-0.61%,100,0,836.13M,N/A
75,0YW.MU,ARTERIA Networks Corporation,16.40,0.00,0.00%,0,0,841.259M,N/A
76,TEL1L.VS,"Telia Lietuva, AB",1.4400,+0.0200,+1.41%,"44,548","39,416",838.963M,15.16
77,ZWS.F,"Telia Lietuva, AB",1.3900,0.0000,0.00%,"1,325",902,827.311M,14.63
78,4270.SR,Saudi Printing and Packaging Co.,13.58,+0.24,+1.80%,1.239M,"739,435",814.8M,N/A
79,SL1.F,Scholastic Corporation,24.60,0.00,0.00%,1,0,852.619M,N/A
80,ATA-SDB.ST,Atari SA,1.9600,0.0000,0.00%,"21,731","12,982",780.154M,N/A
81,CRTO,Criteo S.A.,12.99,+0.21,+1.64%,"150,438","486,862",801.796M,9.66
82,CNNWF,Cineworld Group plc,0.7000,-0.0600,-7.89%,"86,151","23,570",913.521M,5.34
83,2EC.SG,Team17 Group PLC,5.72,-0.82,-12.54%,0,108,698.223M,5.67
84,6P5.SG,PlayWay S.A.,113.80,-2.40,-2.07%,0,2,783.002M,56.25
85,IMW.F,4imprint Group plc,27.70,-0.10,-0.36%,155,18,786.713M,18.24
86,MATI.BK,Matichon Public Company Limited,4.2000,+0.1200,+2.94%,"37,300","4,128",778.466M,N/A
87,HTCTF,Hutchison Telecommunications Hong Kong Holdings Limited,0.1630,0.0000,0.00%,"1,000",17,777.163M,N/A
88,HUTCY,Hutchison Telecommunications Hong Kong Holdings Limited,2.3000,0.0000,0.00%,556,158,777.154M,N/A
89,CI5A.F,Criteo S.A.,11.20,-0.40,-3.45%,30,29,761.634M,8.33
90,AS.BK,Asiasoft Corporation Public Company Limited,1.8900,-0.0100,-0.53%,"636,100","778,412",774.668M,8.59
91,AS-R.BK,Asiasoft Corporation Public Company Limited,1.8900,-0.0100,-0.53%,"636,100","6,498",876.113M,8.59
92,9919.HK,Activation Group Holdings Limited,1.000,+0.020,+2.04%,3.37M,2.177M,766.496M,N/A
93,300104.SZ,"Leshi Internet Information & Technology Corp., Beijing",0.1900,0.0000,0.00%,121.436M,15.614M,N/A,N/A
94,CBB,Cincinnati Bell Inc.,14.93,+0.01,+0.03%,"96,601","791,682",754.672M,N/A
95,TXGN.SW,TX Group AG,70.50,-1.90,-2.62%,"4,873","7,100",746.644M,11.56
96,SXV.F,"Xinhua Winshare Publishing and Media Co., Ltd.",0.6050,-0.0050,-0.82%,"1,000",15,746.473M,5.76
97,MIRA.L,Mirada Plc,83.00,-7.00,-7.78%,367,"1,324",7.394M,N/A
98,MGNI,"the Rubicon Project, Inc.",6.86,-0.16,-2.28%,1.786M,2.433M,736.805M,N/A
99,BBSN.L,Brave Bison Group plc,1.2000,-0.0500,-4.00%,"795,529",3.483M,7.354M,N/A
0,DISH.L,BigDish Plc,2.1250,-0.3250,-13.27%,3.97M,4.778M,7.415M,N/A
1,PICO.BK,Pico (Thailand) Public Company Limited,3.4000,+0.1800,+5.59%,"43,800","5,834",732.003M,N/A
2,PICO-R.BK,Pico (Thailand) Public Company Limited,3.4000,+0.1800,+5.59%,"43,800",95,727.484M,N/A
3,EFT.F,"TechTarget, Inc.",26.50,0.00,0.00%,10,2,735.253M,47.32
4,000835.SZ,"Great Wall International ACG Co., Ltd.",2.2200,-0.0100,-0.45%,10.788M,11.646M,725.407M,N/A
5,DL8.F,Deluxe Corporation,18.80,-0.30,-1.57%,5,7,776.098M,N/A
6,RUBI,"the Rubicon Project, Inc.",6.67,+0.04,+0.60%,2.629M,2.683M,716.398M,N/A
7,BONH.L,Bonhill Group Plc,7.25,+0.25,+3.57%,"164,144","183,655",7.147M,N/A
8,ATEX,Anterix Inc.,41.53,-0.35,-0.84%,"19,567","183,745",714.598M,N/A
9,15R.F,"the Rubicon Project, Inc.",6.11,-0.29,-4.53%,160,394,636.373M,N/A
10,PTNR,Partner Communications Company Ltd.,3.8000,-0.1462,-3.70%,797,"13,088",695.001M,N/A
11,KSERASERA.BO,KSS Limited,0.3300,+0.0100,+3.13%,1.91M,1.067M,704.84M,N/A
12,KSERASERA.NS,KSS Limited,0.4000,+0.0500,+14.29%,23.806M,9.623M,781.12M,N/A
13,SSP,The E.W. Scripps Company,8.62,-0.05,-0.58%,"125,730","376,895",701.578M,N/A
14,POST-R.BK,Bangkok Post Public Company Limited,1.3100,-0.0800,-5.76%,"2,200",359,698.556M,N/A
15,4C6.F,Hutchison Telecommunications Hong Kong Holdings Limited,0.1370,+0.0010,+0.74%,6,0,692.129M,1.11
16,TVT-R.BK,TV Thunder Public Company Limited,0.6100,0.0000,0.00%,"34,500",483,708.79M,38.12
17,STAR.BK,Star Universal Network Public Company Limited,2.5000,-0.0400,-1.57%,"11,800","125,251",677.275M,N/A
18,CIB1.F,Cincinnati Bell Inc.,13.10,-0.10,-0.76%,200,0,661.925M,N/A
19,QSX1.F,Nearmap Ltd,1.4700,-0.0500,-3.29%,500,264,663.598M,N/A
20,QUOT,Quotient Technology Inc.,7.36,-0.10,-1.34%,"92,560","720,670",662.029M,N/A
21,IMAX,IMAX Corporation,11.27,+0.10,+0.90%,"256,234",1.136M,662.527M,N/A
22,MS9.SG,PT MNC Sky Vision Tbk,0.0485,0.0000,0.00%,0,0,613.806M,N/A
23,POST.BK,Bangkok Post Public Company Limited,1.3100,-0.0800,-5.76%,"2,200","4,447",655M,N/A
24,08IA.F,iDreamSky Technology Holdings Limited,0.5050,-0.0100,-1.94%,100,0,654.773M,3.24
25,TRVG,trivago N.V.,1.8500,-0.0400,-2.12%,"84,526","430,920",630.16M,N/A
26,TVAG.SG,trivago N.V.,1.6300,+0.0200,+1.24%,"1,075","2,944",675.483M,N/A
27,MRT.F,Modern Times Group Mtg AB,9.81,-0.50,-4.85%,15,35,638.508M,N/A
28,TRVG.VI,trivago N.V.,1.6600,-0.1000,-5.68%,940,37,629.286M,N/A
29,1UN.F,"USEN-NEXT HOLDINGS Co.,Ltd.",10.60,-0.20,-1.85%,100,0,638.373M,10.43
30,Y1G.SG,YouGov plc,8.18,+0.02,+0.25%,0,168,875.178M,84.33
31,NINE-R.BK,Nation International Edutainment Public Company Limited,1.7200,-0.1000,-5.49%,"78,400","1,168",639.283M,N/A
32,PUG.F,Partner Communications Company Ltd.,3.3200,-0.0400,-1.19%,"1,500",0,629.927M,N/A
33,STAR-R.BK,Star Universal Network Public Company Limited,2.5000,-0.0400,-1.57%,"11,800","1,366",633.515M,N/A
34,NBC-R.BK,Nation Broadcasting Corporation Public Company Limited,0.7000,-0.0100,-1.41%,"25,800","1,091",623.7M,0.96
35,NINE.BK,Nation International Edutainment Public Company Limited,1.7200,-0.1000,-5.49%,"78,400","49,764",628.744M,N/A
36,MDP,Meredith Corporation,13.82,-0.43,-3.02%,"226,293",1.521M,627.28M,N/A
37,8082.HK,Sun Entertainment Group Limited,0.480,+0.020,+4.35%,"90,000","61,627",600.384M,N/A
38,ATVDY,"Atresmedia Corporacion de Medios de Comunicacion, S.A.",2.5950,0.0000,0.00%,315,994,624.103M,1.77
39,RBBN,Ribbon Communications Inc.,4.1700,+0.0700,+1.71%,"91,423","443,820",603.695M,N/A
40,SQ6B.F,The E.W. Scripps Company,7.45,+0.20,+2.76%,30,0,641.069M,N/A
41,CU7.F,Quotient Technology Inc.,6.50,-0.05,-0.76%,100,10,588.721M,N/A
42,CEL,Cellcom Israel Ltd.,3.8300,-0.0300,-0.78%,"3,687","13,274",579.054M,N/A
43,HUG.JO,Huge Group Limited,354.00,-20.00,-5.35%,"3,581","10,974",584.957M,616.72
44,GSAT,"Globalstar, Inc.",0.3500,-0.0248,-6.62%,5.984M,5.849M,584.031M,N/A
45,0685.HK,Media Chinese International Limited,0.305,+0.015,+5.17%,"2,000","39,453",561.011M,9.36
46,600634.SS,"Shanghai Fukong Interactive Entertainment Co.,Ltd",1.0000,-0.0300,-2.91%,7.797M,6.796M,575.732M,N/A
47,WIFI,"Boingo Wireless, Inc.",12.93,-0.32,-2.42%,"331,378","505,853",573.133M,N/A
48,7DIG.L,7digital Group plc,0.2325,-0.0225,-8.82%,5.901M,4.549M,5.709M,N/A
49,ALMA.HE,Alma Media Oyj,6.92,+0.04,+0.58%,"7,733","17,682",569.254M,11.71
50,BHRD.L,Be Heard Group plc,0.4555,-0.0195,-4.09%,"226,857",1.82M,5.68M,N/A
51,BAGFILMS.BO,B.A.G. Films and Media Limited,2.8600,-0.1100,-3.70%,"47,526","76,183",566.045M,N/A
52,MEZ.F,Meredith Corporation,12.40,-0.60,-4.62%,100,164,562.827M,N/A
53,NBC.BK,Nation Broadcasting Corporation Public Company Limited,0.7000,-0.0100,-1.41%,"25,800","303,638",562.209M,0.96
54,0NY.F,Codemasters Group Holdings Plc,3.6400,-0.0400,-1.09%,"1,225",36,551.482M,N/A
55,BAGFILMS.NS,B.A.G. Films and Media Limited,2.8500,-0.1000,-3.39%,"175,349","110,163",567.891M,N/A
56,DCORP-R.BK,Demeter Corporation Public Company Limited,0.3800,0.0000,0.00%,"784,500","55,990",543.56M,N/A
57,MUKTAARTS.BO,Mukta Arts Limited,24.70,+1.05,+4.44%,"6,331","2,437",557.854M,N/A
58,0434.HK,Boyaa Interactive International Limited,0.780,0.000,0.00%,"803,000",1.49M,557.798M,N/A
59,MUKTAARTS.NS,Mukta Arts Limited,24.65,+0.95,+4.01%,"8,182","19,899",555.552M,N/A
60,UK1.F,Public Joint-Stock Company Ukrtelecom,0.0670,0.0000,0.00%,"1,666","1,637",544.668M,N/A
61,EROS,Eros International Plc,3.3800,+0.1800,+5.63%,3.454M,4.5M,551.386M,N/A
62,MAGI.ST,MAG Interactive AB (publ),21.00,-0.30,-1.41%,"85,899","108,155",552.749M,N/A
63,A3M.MC,"Atresmedia Corporacion de Medios de Comunicacion, S.A.",2.4560,+0.0040,+0.16%,"257,690","430,049",552.666M,4.69
64,6899.HK,Ourgame International Holdings Limited,0.510,+0.010,+2.00%,"31,000",1.106M,549.678M,N/A
65,IMA.F,IMAX Corporation,9.80,-0.20,-2.00%,191,40,568.929M,N/A
66,SMA.F,SmarTone Telecommunications Holdings Limited,0.4700,-0.0040,-0.84%,"2,000",91,539.433M,6.62
67,YT2A.F,"Atresmedia Corporacion de Medios de Comunicacion, S.A.",2.3900,+0.0180,+0.76%,8,320,555.952M,4.56
68,DCORP.BK,Demeter Corporation Public Company Limited,0.3800,0.0000,0.00%,"784,500","974,324",543.56M,N/A
69,CJR-B.TO,Corus Entertainment Inc.,2.5900,-0.0800,-3.00%,"175,657",1.066M,539.671M,N/A
70,TQC.F,TOM Group Limited,0.1240,-0.0010,-0.80%,200,293,537.471M,N/A
71,LORL,Loral Space & Communications Inc.,17.46,-0.58,-3.22%,"87,118","301,150",540.087M,N/A
72,NU42.F,Ribbon Communications Inc.,3.5800,-0.0200,-0.56%,284,620,521.849M,N/A
73,DBOX.L,Digitalbox plc,5.85,0.00,0.00%,"84,758","82,000",5.373M,N/A
74,MSGN,MSG Networks Inc.,9.46,-0.30,-3.07%,"151,365","601,683",536.482M,3.79
75,AWRD.ST,Awardit AB (publ),80.00,+0.40,+0.50%,"2,277","7,232",534.294M,90.50
76,0391.HK,Mei Ah Entertainment Group Limited,0.090,-0.004,-4.26%,4.26M,3.549M,533.137M,N/A
77,2172.S,Insight Inc.,332.00,+5.00,+1.53%,"2,600","2,803",532.86M,9.87
78,OPC.AX,OptiComm Ltd,5.11,0.00,0.00%,"494,730","112,932",531.823M,25.94
79,NXCLF,"LIFULL Co., Ltd.",3.8300,0.0000,0.00%,540,190,533.699M,17.49
