,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
94,GUG.F,Guangdong Investment Limited,1.6350,+0.0750,+4.81%,800,"2,536",10.832B,17.03
95,LGX1.F,China Resources Gas Group Limited,4.4200,-0.1000,-2.21%,"1,852",157,10.324B,18.04
96,HEH.F,Power Assets Holdings Limited,4.8600,-0.0400,-0.82%,600,264,10.599B,9.68
97,TKGSY,"Tokyo Gas Co.,Ltd.",12.81,0.00,0.00%,239,"1,130",10.644B,18.31
98,CEEB3.SA,Companhiade Eletricidade do Estado da Bahia - COELBA,41.00,0.00,0.00%,0,481,10.746B,10.21
99,AEO.F,Atmos Energy Corporation,87.00,-2.00,-2.25%,20,4,10.578B,18.84
0,CNP-PB,"CenterPoint Energy, Inc.",37.00,-0.22,-0.59%,"34,489","155,075",10.695B,N/A
1,601016.SS,"CECEP Wind-power Corporation Co.,Ltd.",2.5700,+0.2300,+9.83%,109.981M,18.116M,10.68B,17.48
2,XGH.MU,ENN Energy Holdings Limited,10.20,+0.10,+0.99%,"4,000",0,11.454B,N/A
3,CU-PE.TO,Canadian Utilities Limited,23.14,0.00,0.00%,"2,500","3,392",10.618B,7.64
4,ORA.TA,"Ormat Technologies, Inc.","21,120.00",-160.00,-0.75%,"44,444","65,884",10.667B,"12,271.94"
5,ENJSA.IS,Enerjisa Enerji A.S.,8.91,+0.07,+0.79%,4.51M,6.31M,10.523B,9.77
6,WTRG,"Essential Utilities, Inc.",42.88,-0.02,-0.05%,"113,518",1.158M,10.507B,N/A
7,KCHEP.ME,Public Joint Stock Company Kamchatskenergo,0.3550,0.0000,0.00%,"40,000","282,308",10.61B,39.44
8,CU-PH.TO,Canadian Utilities Limited,24.50,0.00,0.00%,500,"4,316",10.463B,8.09
9,UEPEO,Union Electric Company,102.05,0.00,0.00%,204,83,10.422B,27.64
10,UEPEP,Union Electric Company,102.00,0.00,0.00%,100,272,10.417B,27.63
11,8H1.F,Hydro One Limited,17.00,+0.10,+0.59%,30,29,10.262B,17.53
12,KCHE.ME,Public Joint Stock Company Kamchatskenergo,0.2105,-0.0060,-2.77%,"80,000",1.025M,10.316B,23.39
13,000600.SZ,"Jointo Energy Investment Co., Ltd. Hebei",5.74,+0.07,+1.23%,26.309M,11.812M,10.284B,14.24
14,RDEIY,"Red Electrica Corporacion, S.A.",9.53,+0.07,+0.79%,544,"51,866",10.404B,12.69
15,UEPCP,Union Electric Company,100.30,0.00,0.00%,100,4,N/A,27.17
16,CESP5.SA,CESP - Companhia Energetica de Sao Paulo,29.95,+0.15,+0.50%,100,398,10.106B,7.13
17,KEP,Korea Electric Power Corporation,7.97,+0.11,+1.40%,"40,973","199,356",10.368B,N/A
18,CESP3.SA,CESP - Companhia Energetica de Sao Paulo,33.37,+0.38,+1.15%,"6,800","18,683",10.171B,7.95
19,CESP6.SA,CESP - Companhia Energetica de Sao Paulo,29.74,+0.19,+0.64%,"400,300",2.443M,10.12B,7.08
20,EBR-B,Centrais Eletricas Brasileiras S.A. - Eletrobras,6.36,+0.02,+0.32%,"43,395","76,105",9.978B,N/A
21,IES.L,Invinity Energy Systems plc,140.00,-1.00,-0.71%,"61,392","131,195",99.331M,N/A
22,GBAN.BA,"Naturgy BAN, S.A.",30.40,-0.10,-0.33%,102,673,9.896B,4.86
23,EBR,Centrais Eletricas Brasileiras S.A. - Eletrobras,6.30,+0.13,+2.11%,"80,025","863,990",9.884B,N/A
24,000543.SZ,An Hui Wenergy Company Limited,4.3500,+0.0600,+1.40%,25.646M,11.779M,9.861B,11.89
25,TAEE4.SA,Transmissora Alianca de Energia Eletrica S.A.,9.50,+0.01,+0.11%,"34,700","78,326",9.8B,2.71
26,TAEE3.SA,Transmissora Alianca de Energia Eletrica S.A.,9.48,+0.02,+0.21%,"22,000","43,588",9.811B,2.71
27,EMRAF,Emera Incorporated,39.76,-0.24,-0.59%,100,"2,479",9.68B,48.38
28,UEPEM,Union Electric Company,95.26,0.00,0.00%,150,141,9.728B,25.80
29,CNP,"CenterPoint Energy, Inc.",19.28,-0.20,-1.05%,1.367M,9.432M,9.694B,N/A
30,CU-PI.TO,Canadian Utilities Limited,24.40,0.00,0.00%,"4,585","5,802",9.696B,8.05
31,BIP-PB.TO,Brookfield Infrastructure Partners L.P.,24.17,-0.08,-0.33%,300,"3,736",9.631B,102.42
32,SAPR3.SA,Companhia de Saneamento do Parana - SANEPAR,6.67,+0.04,+0.60%,"105,600","203,823",9.745B,9.01
33,0855.HK,China Water Affairs Group Limited,5.960,+0.060,+1.02%,3.647M,1.832M,9.55B,5.84
34,SAPR4.SA,Companhia de Saneamento do Parana - SANEPAR,6.16,+0.02,+0.33%,"743,000",2.367M,9.532B,8.32
35,EMA-PA.TO,Emera Incorporated,10.16,0.00,0.00%,25,"2,790",9.516B,2.82
36,CPRE3.SA,CPFL Energias Renovaveis S.A.,18.23,0.00,0.00%,0,600,9.504B,64.19
37,CEZ.F,"CEZ, a. s.",17.64,-0.48,-2.65%,36,113,9.37B,18.04
38,CU-X.TO,Canadian Utilities Limited,34.25,+0.29,+0.85%,300,725,9.407B,11.30
39,9818.T,"Daimaru Enawin Co., Ltd.","1,241.00",+9.00,+0.73%,300,"1,081",9.456B,11.15
40,VST,Vistra Energy Corp.,19.31,+0.33,+1.71%,"463,876",4.057M,9.432B,12.58
41,TOG.F,"Tokyo Gas Co.,Ltd.",20.80,-0.20,-0.95%,45,0,9.321B,14.87
42,AES,The AES Corporation,14.04,-0.10,-0.71%,"993,576",6.756M,9.335B,31.84
43,AQN.TO,Algonquin Power & Utilities Corp.,17.65,-0.05,-0.28%,"276,746",2.195M,9.308B,24.51
44,CU.TO,Canadian Utilities Limited,34.01,-0.19,-0.56%,"52,101","647,016",9.276B,11.22
45,A2A.F,"Essential Utilities, Inc.",37.60,-0.40,-1.05%,165,15,9.196B,34.06
46,RE21.F,"Red Electrica Corporacion, S.A.",16.97,-0.18,-1.05%,13,482,9.03B,13.08
47,CMS-PB,Consumers Energy Company,106.51,0.00,0.00%,1,269,8.958B,11.94
48,RELINFRA.BO,Reliance Infrastructure Limited,34.80,-1.80,-4.92%,"34,641","407,483",9.152B,1.19
49,RELINFRA.NS,Reliance Infrastructure Limited,34.80,-1.80,-4.92%,"314,741",2.327M,9.152B,1.19
50,BIP-PC.TO,Brookfield Infrastructure Partners L.P.,22.95,0.00,0.00%,"5,605","6,779",9.145B,97.25
51,REE.MC,"Red Electrica Corporacion, S.A.",16.90,-0.03,-0.21%,3.516M,2.972M,9.107B,13.03
52,UEPEN,Union Electric Company,88.50,0.00,0.00%,90,119,9.038B,23.97
53,REE.VI,"Red Electrica Corporacion, S.A.",16.79,-0.34,-2.01%,0,128,8.942B,12.95
54,ROJNA.BK,Rojana Industrial Park Public Company Limited,4.4600,-0.0200,-0.45%,1.37M,2.897M,9.011B,14.58
55,WTRU,"Aqua America, Inc.",57.12,+0.01,+0.01%,"1,232","57,075",8.94B,64.90
56,KOP.F,Korea Electric Power Corporation,6.80,-0.20,-2.86%,100,17,8.781B,N/A
57,APAJF,APA Group,7.64,-0.08,-1.10%,152,"1,987",9.089B,44.39
58,KAEPY,"The Kansai Electric Power Company, Incorporated",5.02,0.00,0.00%,248,"2,762",8.834B,9.03
59,KAEPF,"The Kansai Electric Power Company, Incorporated",9.40,0.00,0.00%,"1,600",833,8.834B,N/A
60,NI,NiSource Inc.,23.19,-0.14,-0.60%,1.145M,3.19M,8.877B,48.11
61,000875.SZ,"Jilin Electric Power Co.,Ltd.",4.1200,+0.1200,+3.00%,76.45M,23.184M,8.843B,34.62
62,DPSCLTD.NS,India Power Corporation Limited,9.05,+0.05,+0.56%,"9,678","29,033",8.813B,54.19
63,BEP,Brookfield Renewable Partners L.P.,48.93,+0.09,+0.18%,"73,623","381,450",8.793B,N/A
64,603693.SS,"Jiangsu New Energy Development Co., Ltd.",13.66,+0.46,+3.48%,16.935M,13.584M,8.442B,21.96
65,C61.F,Emera Incorporated,35.00,-0.40,-1.13%,142,22,8.511B,42.58
66,L3X.F,Centrais Eletricas Brasileiras S.A. - Eletrobras,5.50,+0.05,+0.92%,300,471,8.629B,N/A
67,XELTO.MC,Centrais Eletricas Brasileiras S.A. - Eletrobras,5.50,-0.15,-2.65%,"2,960",917,8.629B,N/A
68,HOU.F,"CenterPoint Energy, Inc.",17.10,-0.10,-0.58%,300,53,8.611B,N/A
69,PHE.L,PowerHouse Energy Group plc,4.1500,-0.2500,-5.68%,15.917M,30.15M,86.003M,N/A
70,PNW,Pinnacle West Capital Corporation,76.07,+0.07,+0.09%,"189,275",1.229M,8.557B,15.59
71,NBVENTURES.BO,Nava Bharat Ventures Limited,52.35,-0.45,-0.85%,"38,596","39,420",8.558B,2.17
72,NBVENTURES.NS,Nava Bharat Ventures Limited,52.35,-0.25,-0.48%,"318,194","367,740",8.59B,2.17
73,SAE.L,SIMEC Atlantis Energy Limited,19.70,+0.20,+1.03%,"262,307","845,636",84.528M,N/A
74,L3XC.F,Centrais Eletricas Brasileiras S.A. - Eletrobras,5.35,+0.05,+0.94%,100,1,8.394B,N/A
75,0C2.F,"Chubu Electric Power Company, Incorporated",10.80,0.00,0.00%,1,0,8.292B,11.44
76,BIP-PD.TO,Brookfield Infrastructure Partners L.P.,20.85,+0.05,+0.24%,"1,700","6,657",8.308B,88.35
77,AES.F,The AES Corporation,12.44,-0.31,-2.40%,15,120,8.113B,28.22
78,0V6.F,Vistra Energy Corp.,16.70,-0.10,-0.60%,78,6,8.15B,10.89
79,L3XB.F,Centrais Eletricas Brasileiras S.A. - Eletrobras,5.25,0.00,0.00%,200,66,8.237B,N/A
80,BIP-PF.TO,Brookfield Infrastructure Partners L.P.,20.46,-0.02,-0.10%,"1,200","5,184",8.152B,86.69
81,BIP-PE.TO,Brookfield Infrastructure Partners L.P.,20.30,-0.20,-0.98%,500,"5,662",8.089B,86.02
82,L3XA.F,Centrais Eletricas Brasileiras S.A. - Eletrobras,5.15,0.00,0.00%,70,65,8.08B,N/A
83,CECO2.BA,Enel Generacion Costanera S.A.,11.45,+0.05,+0.44%,"10,704","101,262",8.038B,3.29
84,600681.SS,"Bestsun Energy Co., Ltd.",5.57,+0.07,+1.27%,8.635M,3.307M,8.036B,13.26
85,NRG,"NRG Energy, Inc.",32.94,+0.19,+0.58%,"502,085",2.756M,8.04B,2.07
86,EQPA3.SA,Equatorial Para Distribuidora de Energia S.A.,3.6000,+0.0300,+0.84%,"22,200","72,468",7.97B,15.06
87,HKT.F,HK Electric Investments and HK Electric Investments Limited,0.8807,-0.0057,-0.64%,150,4,7.921B,18.35
88,1798.HK,"China Datang Corporation Renewable Power Co., Limited",1.090,+0.080,+7.92%,21.633M,7.808M,7.928B,8.65
89,KPO.F,"The Kansai Electric Power Company, Incorporated",8.55,0.00,0.00%,200,19,7.81B,7.69
90,ALUP4.SA,Alupar Investimento S.A.,7.21,-0.25,-3.35%,"60,900","23,993",7.723B,3.16
91,NOU.F,NiSource Inc.,20.40,+0.20,+0.99%,10,0,7.974B,42.32
92,000767.SZ,"Shanxi Zhangze Electric Power Co., LTD.",2.5100,+0.1100,+4.58%,28.499M,11.68M,7.723B,55.78
93,688101.SS,"Suntar Environmental Technology Co., Ltd.",23.12,+0.28,+1.23%,6.81M,4.033M,7.719B,23.28
94,ALUP3.SA,Alupar Investimento S.A.,9.54,-0.32,-3.25%,"32,000","20,690",7.732B,4.18
95,9926.TW,Shin Hai Gas Corporation,42.80,-0.50,-1.15%,"9,000","11,871",7.683B,20.38
96,UUGWF,United Utilities Group PLC,11.00,0.00,0.00%,"3,368","1,424",7.53B,15.38
97,EQPA5.SA,Equatorial Para Distribuidora de Energia S.A.,6.70,0.00,0.00%,0,"1,242",7.904B,28.03
98,UUGRY,United Utilities Group PLC,22.34,+0.05,+0.20%,214,"11,904",7.545B,15.63
99,PWC.F,Pinnacle West Capital Corporation,67.00,-0.50,-0.74%,240,4,7.503B,13.73
0,SVTRF,Severn Trent Plc,30.67,0.00,0.00%,414,246,7.242B,21.53
1,FKRAFT.OL,Fjordkraft Holding ASA,72.70,+0.40,+0.55%,"424,731","213,089",7.603B,18.26
2,SZEVY,Suez SA,5.99,+0.10,+1.61%,"6,180","56,890",7.642B,20.36
3,AGLXY,AGL Energy Limited,11.90,0.00,0.00%,97,"7,901",7.651B,6.66
4,SBS,Companhia de Saneamento Basico do Estado de Sao Paulo - SABESP,10.76,+0.08,+0.75%,"196,526",1.955M,7.667B,14.40
5,STRNY,Severn Trent Plc,31.42,0.00,0.00%,47,201,7.242B,22.05
6,SZEVF,Suez SA,11.95,0.00,0.00%,40,"3,217",7.521B,20.32
7,KGKC.ME,Public Joint Stock Company Kurgan Generation Company,54.00,0.00,0.00%,60,"5,290",7.397B,15.11
8,KGKCP.ME,Public Joint Stock Company Kurgan Generation Company,54.50,0.00,0.00%,"2,510","5,944",7.397B,15.25
9,EQPA7.SA,Equatorial Para Distribuidora de Energia S.A.,6.11,0.00,0.00%,0,"1,798",7.904B,25.56
10,OSA.F,"Osaka Gas Co., Ltd.",17.20,+0.10,+0.58%,6,0,7.342B,28.76
11,CSMG3.SA,Companhia de Saneamento de Minas Gerais,57.76,-0.13,-0.22%,"160,700","981,423",7.301B,10.03
12,NRA.F,"NRG Energy, Inc.",29.00,0.00,0.00%,14,1,7.067B,1.82
13,600452.SS,"Chongqing Fuling Electric Power Industrial Co., Ltd.",16.14,+0.41,+2.61%,7.351M,4.458M,7.086B,17.45
14,EGIEY,Engie Brasil Energia S.A.,8.17,0.00,0.00%,"8,520","1,006",6.677B,11.22
15,NPI.TO,Northland Power Inc.,34.76,+0.30,+0.87%,"130,858","581,767",7.009B,17.88
16,PRIME-R.BK,Prime Road Power Public Company Limited,0.4000,-0.0100,-2.44%,3.455M,"124,787",6.977B,23.53
17,SSP.BK,Sermsang Power Corporation Public Company Limited,7.50,-0.05,-0.66%,"729,700",1.153M,6.915B,10.82
18,SSP-R.BK,Sermsang Power Corporation Public Company Limited,7.50,-0.05,-0.66%,"729,700",N/A,6.915B,10.82
19,CDUAF,Canadian Utilities Limited,25.31,-0.22,-0.85%,800,"3,290",6.829B,23.88
20,FCRM.L,Fulcrum Utility Services Limited,31.00,-0.50,-1.59%,"89,135",1.005M,68.853M,51.67
21,AQN,Algonquin Power & Utilities Corp.,13.07,+0.06,+0.46%,"239,154","776,562",6.925B,18.15
22,PRIME.BK,Prime Road Power Public Company Limited,0.4000,-0.0100,-2.44%,3.455M,6.144M,6.807B,23.53
23,N9Z1.F,AGL Energy Limited,10.40,0.00,0.00%,288,51,6.764B,5.82
24,ELI.BR,Elia Group SA/NV,98.10,-0.80,-0.81%,"29,739","113,171",6.735B,25.12
25,ENGGF,"Enagas, S.A.",25.30,0.00,0.00%,490,132,6.235B,N/A
26,E4S.F,Elia Group SA/NV,97.80,+0.20,+0.20%,1,20,6.804B,25.04
27,SZ1.F,Suez SA,10.64,+0.03,+0.33%,60,"1,447",6.671B,22.16
28,SZ1.DE,Suez SA,10.64,+0.03,+0.33%,60,411,6.685B,22.16
29,SEV.PA,Suez SA,10.62,+0.03,+0.33%,"989,909",1.544M,6.671B,22.12
30,UUEC.F,United Utilities Group PLC,9.77,-0.23,-2.30%,100,50,6.504B,13.66
31,TAEE11.SA,Transmissora Alianca de Energia Eletrica S.A.,28.42,-0.04,-0.14%,"801,500",2.622M,6.645B,8.12
32,MCY.NZ,Mercury NZ Limited,4.8500,+0.0600,+1.25%,"782,901","747,224",6.607B,19.64
33,CGPA2.BA,Camuzzi Gas Pampeana S.A.,19.80,+0.80,+4.21%,234,"6,371",6.599B,N/A
34,601619.SS,Ningxia Jiaze Renewables Corporation Limited,3.1800,+0.1000,+3.25%,22.537M,6.312M,6.596B,21.34
35,600461.SS,"Jiangxi Hongcheng Waterworks  Co., Ltd.",6.94,+0.06,+0.87%,12.163M,6.575M,6.579B,11.32
36,ENMT3.SA,Energisa Mato Grosso - Distribuidora de Energia S/A,30.00,0.00,0.00%,0,"1,641",6.568B,12.47
37,ENMT4.SA,Energisa Mato Grosso - Distribuidora de Energia S/A,30.00,0.00,0.00%,0,"3,007",6.568B,12.47
38,K3FD.SI,"Huaneng Power International, Inc.",16.67,0.00,0.00%,150,4,6.542B,N/A
39,HNP,"Huaneng Power International, Inc.",16.66,+0.97,+6.18%,"14,215","29,833",6.538B,52.06
40,SAJA.F,Companhia de Saneamento Basico do Estado de Sao Paulo - SABESP,9.50,-0.25,-2.56%,"1,350",99,6.839B,12.72
41,TIET4.SA,AES Tiete Energia S.A.,3.1400,+0.0400,+1.29%,"107,400","663,387",6.513B,4.04
42,TSE-R.BK,Thai Solar Energy Public Company Limited,3.0400,+0.0600,+2.01%,19.822M,1.231M,6.45B,7.66
43,000601.SZ,"Guangdong Shaoneng Group Co., Ltd.",5.98,+0.29,+5.10%,27.028M,8.777M,6.462B,17.49
44,NRA.DE,"NRG Energy, Inc.",29.00,0.00,0.00%,830,0,6.365B,1.82
45,SVT1.F,Severn Trent Plc,27.02,-0.11,-0.41%,25,14,6.377B,18.96
46,TIET3.SA,AES Tiete Energia S.A.,3.4100,0.0000,0.00%,"25,800","44,366",6.43B,4.38
47,TSE.BK,Thai Solar Energy Public Company Limited,3.0400,+0.0600,+2.01%,19.822M,16.382M,6.438B,7.66
48,ENRG.TA,Energix - Renewable Energies Ltd,"1,358.00",-37.00,-2.65%,"742,669",1.067M,6.426B,"8,705.13"
49,1600.HK,China Tian Lun Gas Holdings Limited,6.400,0.000,0.00%,1.245M,"923,165",6.398B,7.16
50,9918.TW,Shin Shin Natural Gas Company Limited,35.90,+0.10,+0.28%,"11,000","11,471",6.391B,30.42
51,UGI,UGI Corporation,30.56,-0.71,-2.27%,"157,693",1.422M,6.365B,15.71
52,1811.HK,"CGN New Energy Holdings Co., Ltd.",1.480,-0.020,-1.33%,7.508M,10.307M,6.35B,3.20
53,NNSBP.ME,Public Joint-Stock Company TNS energo Nizhny Novgorod,620.00,+5.00,+0.81%,815,244,5.954B,11.35
54,600868.SS,"Guangdong Meiyan Jixiang Hydropower Co., Ltd.",3.3300,+0.0400,+1.22%,67.396M,17.214M,6.321B,111.00
55,PMSB.ME,Public Joint Stock Company Perm Energy Supplying Company,131.30,+1.50,+1.16%,"2,160","10,038",6.25B,6.37
56,688196.SS,"Longyan Zhuoyue New Energy Co., Ltd.",52.05,+0.35,+0.68%,3.757M,1.613M,6.246B,24.86
57,200037.SZ,"Shenzhen Nanshan Power Co., Ltd.",4.1000,0.0000,0.00%,"264,200","90,415",6.312B,N/A
58,ROJNA-R.BK,Rojana Industrial Park Public Company Limited,4.4600,-0.0200,-0.45%,1.37M,N/A,6.117B,14.58
59,AST.AX,AusNet Services Ltd,1.6700,-0.0150,-0.89%,4.93M,9.663M,6.224B,21.14
60,000531.SZ,Guangzhou Hengyun Enterprises Holding Ltd,9.08,+0.56,+6.57%,24.614M,7.107M,6.221B,8.35
61,ENGGY,"Enagas, S.A.",11.91,+0.11,+0.93%,"3,941","17,761",6.293B,9.93
62,PMSBP.ME,Public Joint Stock Company Perm Energy Supplying Company,130.00,0.00,0.00%,"5,900","17,151",6.169B,6.30
63,TGKD.ME,Public Joint Stock Company Quadra - Power Generation,0.0031,-0.0000,-0.97%,26.9M,537.242M,6.166B,N/A
64,MCY.AX,Mercury NZ Limited,4.5700,+0.0900,+2.01%,"8,811","7,792",6.214B,39.06
65,CUD.F,Canadian Utilities Limited,22.00,-0.20,-0.90%,10,140,6.034B,20.75
66,CRPJY,China Resources Power Holdings Company Limited,18.20,0.00,0.00%,101,175,5.958B,7.93
67,751.F,Algonquin Power & Utilities Corp.,11.52,-0.08,-0.67%,15,26,6.053B,16.00
68,TGKDP.ME,Public Joint Stock Company Quadra - Power Generation,0.0039,-0.0000,-0.63%,14.7M,104.346M,6.187B,N/A
69,600163.SS,"Zhongmin Energy Co., Ltd.",3.6300,+0.0700,+1.97%,10.761M,4.55M,3.628B,21.10
70,OGE,OGE Energy Corp.,30.62,-0.20,-0.65%,"432,877",1.607M,6.129B,N/A
71,3825.T,"Remixpoint, Inc.",93.00,0.00,0.00%,"866,000",2.108M,6.089B,N/A
72,7TE1.F,Engie Brasil Energia S.A.,6.90,0.00,0.00%,15,32,5.903B,9.48
73,SHX.F,Huadian Power International Corporation Limited,0.2400,-0.0040,-1.64%,625,66,5.862B,7.06
74,AFK.OL,Arendals Fossekompani ASA,"2,700.00",0.00,0.00%,139,139,5.921B,N/A
75,BIP-PA.TO,Brookfield Infrastructure Partners L.P.,14.85,-0.05,-0.34%,"1,400","3,381",5.917B,62.92
76,OMGE3.SA,Omega Geracao S.A.,34.60,+0.10,+0.29%,"59,900","749,281",5.887B,N/A
77,300055.SZ,"Beijing Water Business Doctor Co., Ltd.",6.81,+0.25,+3.81%,16.311M,5.27M,5.892B,136.20
78,NNSB.ME,Public Joint-Stock Company TNS energo Nizhny Novgorod,"1,340.00",0.00,0.00%,94,174,5.906B,24.53
79,9282.T,Ichigo Green Infrastructure Investment Corporation,"56,400.00",-300.00,-0.53%,238,404,5.807B,36.52
80,PEGRY,Pennon Group Plc,28.45,0.00,0.00%,32,397,5.616B,20.86
81,HUP.F,"Huaneng Power International, Inc.",14.70,+0.40,+2.80%,86,13,5.769B,N/A
82,ENIC,Enel Chile S.A.,4.1800,-0.0200,-0.48%,"77,988","671,645",5.812B,10.45
83,3U6.F,UGI Corporation,27.37,-0.26,-0.96%,483,499,5.702B,14.07
84,2743.T,Pixel Companyz Inc.,225.00,+4.00,+1.81%,1.002M,"277,375",5.734B,N/A
85,000037.SZ,"Shenzhen Nanshan Power Co., Ltd.",13.07,-0.11,-0.83%,4.445M,1.837M,5.68B,210.81
86,HUP1.F,"Huaneng Power International, Inc.",0.3580,+0.0120,+3.47%,254,"2,142",5.62B,N/A
87,ZOREN.IS,Zorlu Enerji Elektrik Uretim A.S.,2.7900,+0.1000,+3.72%,185.105M,55.47M,5.58B,N/A
88,002479.SZ,"Zhejiang Fuchunjiang Environmental Thermoelectric Co., Ltd.",6.22,+0.07,+1.14%,20.556M,8.248M,5.529B,19.08
89,ENG.VI,"Enagas, S.A.",21.02,-0.66,-3.04%,0,39,5.344B,12.56
90,ENG.MC,"Enagas, S.A.",21.06,-0.02,-0.09%,"920,232",1.389M,5.507B,12.58
91,GQI.F,GAIL (India) Limited,6.76,-0.04,-0.59%,75,17,5.456B,3.62
92,600168.SS,"Wuhan Sanzhen Industry Holding Co.,Ltd",7.73,+0.10,+1.31%,16.818M,14.599M,5.485B,25.77
93,EG4.F,"Enagas, S.A.",20.93,-1.38,-6.19%,266,130,5.171B,12.50
94,OG5.F,OGE Energy Corp.,26.80,+0.20,+0.75%,78,38,5.495B,N/A
95,ACO-Y.TO,ATCO Ltd.,41.42,0.00,0.00%,100,83,4.707B,9.75
96,LIGT3.SA,Light S.A.,17.71,+0.13,+0.74%,"389,700",1.142M,5.383B,3.60
97,CRP.F,China Resources Power Holdings Company Limited,1.0860,+0.0060,+0.56%,350,642,5.297B,7.10
98,KRSBP.ME,Public Joint Stock Company Krasnoyarskenergosbyt,7.06,-0.14,-1.94%,"14,000","122,140",5.237B,9.03
99,TPCH-R.BK,TPC Power Holding Public Company Limited,13.00,+1.10,+9.24%,9.717M,"37,758",5.398B,14.48
0,ALA-PK.TO,AltaGas Ltd.,19.75,-0.02,-0.10%,"61,600","5,294",5.349B,12.96
1,CAP.SG,Carrefour SA,13.68,+0.12,+0.88%,"2,000","9,553",10.468B,N/A
2,KRSB.ME,Public Joint Stock Company Krasnoyarskenergosbyt,6.87,-0.05,-0.72%,"31,000","137,139",5.303B,8.79
3,355.SG,Enel Chile S.A.,3.6000,+0.0400,+1.12%,0,0,5.221B,9.00
4,TPCH.BK,TPC Power Holding Public Company Limited,13.00,+1.10,+9.24%,9.717M,1.239M,5.216B,14.48
5,NPIFF,Northland Power Inc.,25.86,+0.43,+1.70%,"1,058","3,487",5.217B,22.97
6,002039.SZ,"GuiZhou QianYuan Power Co., Ltd.",17.02,+0.27,+1.61%,3.977M,1.918M,5.198B,15.52
7,EDNR.MI,Edison S.p.A.,0.9560,+0.0080,+0.84%,"29,283","83,946",5.14B,N/A
8,000534.SZ,"Wedge Industrial Co., Ltd.",10.45,+0.21,+2.05%,9.986M,3.946M,5.139B,53.32
9,WWG.F,Gelsenwasser AG,"1,480.00",+10.00,+0.68%,4,6,5.087B,43.00
10,601368.SS,"Guangxi Nanning Waterworks Co., Ltd.",5.67,+0.08,+1.43%,5.543M,3.376M,5.006B,21.40
11,TKECF,"Tokyo Electric Power Company Holdings, Incorporated",3.0100,0.0000,0.00%,"1,100","2,909",4.745B,8.36
12,RSHYY,Public Joint-Stock Company Federal Hydro-Generating Company - RusHydro,1.0300,+0.0236,+2.34%,"14,000","10,853",4.594B,3.43
13,DIPGY,"Datang International Power Generation Co., Ltd.",2.5000,0.0000,0.00%,202,156,4.921B,6.58
14,IENVF,"Infraestructura Energetica Nova, S.A.B. de C.V.",2.9350,0.0000,0.00%,212,"2,397",4.519B,10.83
15,MNK.JO,Montauk Holdings Limited,"3,576.00",+58.00,+1.65%,"108,590","60,151",4.917B,"71,520.00"
16,HER.MI,Hera S.p.A.,3.3060,+0.0180,+0.55%,1.844M,3.243M,4.878B,12.67
17,3PNA.F,Pennon Group Plc,11.80,-0.26,-2.12%,653,36,4.86B,17.29
18,SAPR11.SA,Companhia de Saneamento do Parana - SANEPAR,31.16,+0.26,+0.84%,"314,500",2.086M,4.774B,42.11
19,CEN.NZ,Contact Energy Limited,6.74,-0.03,-0.44%,"964,309","947,571",4.84B,37.65
20,MRKZ.ME,Public Joint-Stock Company Interregional Distribution Grid Company of the North-West,0.0504,+0.0008,+1.51%,4.9M,38.672M,4.828B,5.04
21,TKECY,"Tokyo Electric Power Company Holdings, Incorporated",3.0100,0.0000,0.00%,984,"3,788",4.745B,8.36
22,600283.SS,Qian Jiang Water Resources Development Co;Ltd,13.60,+0.89,+7.00%,22.969M,4.889M,4.801B,123.64
23,000040.SZ,"Tunghsu Azure Renewable Energy Co.,Ltd.",3.2200,+0.0200,+0.62%,54.094M,18.257M,4.788B,N/A
24,HE9.F,Hera S.p.A.,3.2500,-0.0120,-0.37%,100,66,4.833B,12.45
25,600758.SS,"Liaoning Hongyang Energy Resource Invest Co.,Ltd",3.6100,+0.0700,+1.98%,17.527M,7.878M,4.772B,N/A
26,ALA-PG.TO,AltaGas Ltd.,12.99,-0.26,-1.96%,475,"9,569",4.754B,8.52
27,600744.SS,"DaTang HuaYin Electric Power Co., Ltd.",2.6300,+0.2400,+10.04%,34.135M,8.4M,4.684B,N/A
28,000791.SZ,"GEPIC Energy Development Co., Ltd.",3.4000,+0.0900,+2.72%,19.5M,7.355M,4.623B,11.18
29,1NR.F,Northland Power Inc.,22.20,+0.20,+0.91%,500,18,4.577B,19.72
30,ACO-X.TO,ATCO Ltd.,40.66,-0.34,-0.83%,"30,902","378,734",4.668B,9.57
31,BKW.SW,BKW AG,86.80,+0.90,+1.05%,"27,053","67,633",4.581B,11.70
32,CEN.AX,Contact Energy Limited,6.36,-0.01,-0.16%,"14,854","6,408",4.552B,50.48
33,000966.SZ,"Guodian Changyuan Electric Power Co.,Ltd.",4.1200,+0.0800,+1.98%,17.02M,6.494M,4.566B,11.94
34,6WX.F,China Longyuan Power Group Corporation Limited,0.5400,+0.0250,+4.85%,961,955,4.373B,7.71
35,9285.T,Tokyo Infrastructure Energy Investment Corporation - Infrastructure Fund,"98,600.00",-400.00,-0.40%,137,162,4.539B,N/A
36,ALA-PE.TO,AltaGas Ltd.,14.83,0.00,0.00%,500,"9,745",4.52B,9.73
